Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
Ratio of milk and water in the mixture is 6:1. How much fraction of the mixture must be drawn off and substitute by water so that ratio become 2:3 ?<br><br>(a) 6/7<br>(b) 8/15<br>(c) 3/5<br>(d) 7/15	8/15	This is identical to Q36. Initial Milk fraction = 6/7. Final Milk fraction = 2/5. Let x be the fraction drawn off. Milk remaining = (6/7)*(1 - x) = 2/5. 1 - x = 14/30 = 7/15 => x = 8/15.	Fraction replaced = (6/7 - 2/5) / (6/7) = (16/35) / (6/7) = 16/30 = 8/15.	40	Source::AbhasSaini
A can contains a mixture of two liquids A and B is the ratio 3:7. When 12 liters of mixture are drawn off and the can is filled with B, the ratio of A and B becomes 3:13. How many liters of liquid A was contained by the can initially ?<br><br>(a) 9.6 ltr<br>(b) 8.5 ltr<br>(c) 9 ltr<br>(d) 10.8 ltr	9.6 ltr	Initial A = 3/10 V. When 12L is removed, A removed is 3.6L. Mixture remaining is V-12, but we add 12L of B, so volume is V again. Final A = 3/10 V - 3.6. Final ratio A:B is 3:13, so A is 3/16 V. Equating: 3/10 V - 3.6 = 3/16 V => 9/80 V = 3.6 => V = 32L. Initial A = 3/10 * 32 = 9.6L.	A left = 3/16 of total. 3/10 V - 3.6 = 3/16 V => 9/80 V = 3.6 => V=32. Initial A = 0.3 * 32 = 9.6L.	40	Source::AbhasSaini
A mixture contain milk and water in ratio 5:3. When 38 liters of mixture is replaced by same quantity of water then ratio becomes 2:5. find initial quantity of water ?<br><br>(a) 26.25<br>(b) 25<br>(c) 25.50<br>(d) 26.75	26.25	Initial M:W = 5:3. Milk fraction = 5/8. Replace 38L with water, new ratio 2:5 (Milk fraction = 2/7). Milk left = 5/8(V) - 5/8(38) = 2/7(V). V(5/8 - 2/7) = 5/8 * 38 => V(19/56) = 190/8 => V = 70L. Initial water = 3/8 * 70 = 26.25 L.	(5/8 - 2/7)V = 5/8 * 38 => (19/56)V = 190/8 => V = 70. Initial water = 3/8 * 70 = 26.25L.	40	Source::AbhasSaini
A can contains a mixture of two liquids A and B is the ratio 4:5. When 18 liters of mixture are drawn off and the can is filled with B, the ratio of A and B becomes 10:17. How many liters of liquid A was contained by the can initially ?<br><br>(a) 36<br>(b) 48<br>(c) 44<br>(d) 52	48	A:B = 4:5. Initial A fraction = 4/9. 18L removed, replaced by B. Final A:B = 10:17 -> A fraction = 10/27. A left = 4/9 V - 4/9 * 18 = 10/27 V. V(4/9 - 10/27) = 8 => V(2/27) = 8 => V = 108L. Initial A = 4/9 * 108 = 48L.	A removed = 8L. Final A fraction = 10/27. V(4/9 - 10/27) = 8 => V(2/27)=8 => V=108. Initial A = 48L.	40	Source::AbhasSaini
A container contains 69.69L of pure milk. 25% of the milk (sol) is taken out and replaced with water. This process is repeated ‘n’ number of times. Find the min value of ‘n’ for which the milk concentration becomes less than 44.5% ?<br><br>(a) 5<br>(b) 4<br>(c) 3<br>(d) 2	3	Pure milk. 25% taken out and replaced => multiplied by 0.75 each time. Final concentration = (0.75)^n < 0.445. n=1: 0.75. n=2: 0.5625. n=3: 0.421875. So n=3.	0.75^n < 0.445. 0.75^2 = 0.5625. 0.75^3 = 0.421875. Min n = 3.	40	Source::AbhasSaini
A vessel is full of 85 ltr milk, 17ltr milk is taken out and replaced by water and again this process is repeated 2 more times, the amount of milk left after the 3rd replacement is ?<br><br>(a) 43.52<br>(b) 45<br>(c) 46.08<br>(d) 48	43.52	85L milk. 17L removed (which is 17/85 = 1/5 = 20%). Repeated 3 times total (1 + 2 more). Amount of milk left = 85 * (1 - 1/5)^3 = 85 * (4/5)^3 = 85 * 64 / 125 = 17 * 64 / 25 = 1088 / 25 = 43.52 L.	85 * (4/5)^3 = 85 * 64/125 = 43.52.	40	Source::AbhasSaini
From a container of vegetable oil 15L of vegetable oil is taken out and replaced by another type of vegetable oil. This process is repeated 3 times more. Find the initial amount of vegetable oil in the container if at the end the ratio of vegetable oil and another type of vegetable oil becomes 4096:2465 ?<br><br>(a) 125<br>(b) 135<br>(c) 142<br>(d) 150	135	15L taken out, replaced. Repeated 4 times total (1 + 3). Final Veg Oil : Other = 4096 : 2465. Total parts = 4096 + 2465 = 6561. Fraction of Veg Oil = 4096 / 6561. (1 - 15/V)^4 = 4096 / 6561 = (8/9)^4. 1 - 15/V = 8/9 => 15/V = 1/9 => V = 135L.	Final fraction = 4096/6561 = (8/9)^4. 1 - 15/V = 8/9 => 15/V = 1/9 => V = 135L.	40	Source::AbhasSaini
A vessel contains certain quantity of pure milk. 90 litres pure milk is taken out of the vessel and replaced with same quantity of water. Again 80 litres mixture is taken out of the vessel and replaced with same quantity of water. Now, the resultant mixture having 51% water is poured into a jar having 36 litres water. Find the ratio of the quantities of milk to water in the jar finally ?<br><br>(a) 7/9<br>(b) 9/7<br>(c) 7/16<br>(d) 7/10	7/9	Assuming 90L was replaced both times (typo in question). Let V be initial volume. (V-90)^2 / V^2 = 0.49 => (V-90)/V = 0.7 => 0.3V = 90 => V = 300L. Milk left = 0.49*300 = 147L. Water = 153L. Poured into 36L water => Total water = 189L. Ratio Milk:Water = 147:189 = 7:9.	If 51% water means 49% milk, (1 - 90/V)^2 = 0.49 => V = 300. Milk = 147, Water = 153+36 = 189. Ratio = 147/189 = 7/9.	40	Source::AbhasSaini
180 litres of a mixture of spirit and water in the ratio 7:11 is present in a container A. 54 litres of the mixture is transferred to another container B. Then the container A is filled with 42 litres of water. Then 48 litres of the mixture is again transferred to container B. The ratio of water to spirit of the mixture in container B is equal to ?<br><br>(a) 35:67<br>(b) 67:35<br>(c) 35:61<br>(d) 25:51	67:35	Initial 180L, 7:11 -> Spirit=70, Water=110. 54L transferred (3/10th) -> S=21, W=33. A has S=49, W=77. Add 42L water to A -> S=49, W=119 (Ratio 7:17, total 168L). Transfer 48L from A to B (2/7th) -> S=14, W=34 transferred. B total S = 21+14=35. W = 33+34=67. Ratio Water:Spirit in B = 67:35.	Track B: Gets 54L (S=21, W=33). A gets 42L water, becomes 168L (S=49, W=119). B gets 48L (S=14, W=34). B total = S:35, W:67 => 67:35.	40	Source::AbhasSaini
100 litres of a mixture of spirit and water in the ratio 3:5 is present in a container A. 20 litres of the mixture is transferred to another container B. Then the container A is filled with 25 litres of water. Then 60 litres of the mixture is again transferred to container B. The ratio of water to spirit of the mixture in container B is equal to ?<br><br>(a) 69:155<br>(b) 155:69<br>(c) 61:25<br>(d) 1:1	155:69	Initial A (100L, 3:5) -> S=37.5, W=62.5. 20L transferred to B (1/5) -> B has S=7.5, W=12.5. A has S=30, W=50. Add 25L water to A -> S=30, W=75 (Total 105L, Ratio 2:5). 60L transferred to B -> S=60*(2/7)=120/7, W=60*(5/7)=300/7. B total S = 7.5+120/7 = 345/14. W = 12.5+300/7 = 775/14. Ratio W:S = 775:345 = 155:69.	B's final W:S. B gets W=12.5 + 300/7 = 775/14. B gets S=7.5 + 120/7 = 345/14. Ratio = 775:345 = 155:69.	40	Source::AbhasSaini
120 litres of a mixture of Milk and water in the ratio 3:2 is present in a container A. 20 litres of the mixture is transferred to another container B. Then the container A is filled with 25 litres of water. Now If X litres of the mixture A is mixed with B to get the ratio of 1:1. Find X ?<br><br>(a) 100<br>(b) 80<br>(c) 60<br>(d) 120	100	A (120L, 3:2) -> M=72, W=48. 20L to B -> B has M=12, W=8. A has M=60, W=40. Add 25L water to A -> M=60, W=65. A's ratio is 12:13. Let X litres of A be mixed with B. B has M=12, W=8. X has M=12X/25, W=13X/25. Resulting 1:1 means M=W -> 12 + 12X/25 = 8 + 13X/25 => X/25 = 4 => X = 100L.	Final M=W. 12 + (12/25)X = 8 + (13/25)X => X/25 = 4 => X = 100.	40	Source::AbhasSaini
From a cask filled with wine, 108.75 litres are first drawn and replaced with water. From this mixture 87 litres are drawn and replaced with water. The ratio of wine to water in the cask is now 3:2. How many litres of wine did the cask initially hold ?<br><br>(a) 522<br>(b) 348<br>(c) 470<br>(d) 435	435	Let V be initial wine. After two replacements, wine fraction = 3/5. (V - 108.75)/V * (V - 87)/V = 3/5. V² - 195.75V + 9461.25 = 0.6V². 0.4V² - 195.75V + 9461.25 = 0. Solving quadratic gives V = 435 L.	(1 - 108.75/V)(1 - 87/V) = 0.6. Testing options or solving quadratic yields V = 435.	40	Source::AbhasSaini
From a cask filled with 799 litres of wine, y litres are first drawn and replaced with water. After the first replacement the ratio of wine and water in the cask, when expressed in the lowest form, is given as a:b. From this mixture y litres are drawn and replaced with water. The ratio of wine to water in the cask after the second replacement, when expressed in the lowest form, is given as 169:120. Find the value of (y + a + b).<br><br>(b) 205<br>(c) 210<br>(d) 250	205	Total V = 799. Final wine fraction = 169/(169+120) = 169/289 = (13/17)². So after one replacement, wine fraction is 13/17. 1 - y/799 = 13/17 => y/799 = 4/17 => y = 188. First replacement ratio a:b = 13:4 (so a=13, b=4). y + a + b = 188 + 13 + 4 = 205.	Fraction remaining = √(169/289) = 13/17. a:b = 13:4. y = 799 * (4/17) = 188. Sum = 188 + 13 + 4 = 205.	40	Source::AbhasSaini
The ratio of alcohol and water in solutions A and B is 3:4 and 5:9, respectively. 8 litres of A is mixed with 12 litres of B and 5 litres of alcohol is also added to it to get a new solution C. In 1.4 litres of solution C, how much alcohol (in ltr) should be mixed so that the ratio of alcohol and water in the final solution becomes 2:1 ?<br><br>(a) 1.2<br>(b) 1.10<br>(c) 0.64<br>(d) 2	0.64	A (3:4, 8L) -> Alc=24/7, W=32/7. B (5:9, 12L) -> Alc=30/7, W=54/7. Add 5L Alc. Total Alc = 89/7, W = 86/7. Total mixture = 25L. In 1.4L: Alc = (89/175)*1.4 = 0.712L. W = (86/175)*1.4 = 0.688L. Let x Alc be added to make ratio 2:1. 0.712+x = 2*(0.688) = 1.376 => x = 0.664. (Closest option 0.64).	Calculate actual amounts in 1.4L. Water = 0.688. Required Alc = 1.376. Current Alc = 0.712. Add 0.664.	40	Source::AbhasSaini
A vessel is filled with 150 ltr of milk. Then 30 ltr of milk is taken out and replaced by 60 ltr of water. Then again, 55 ltr of mixture is removed and replaced by 25 ltr of water. Then find the final quantity of milk in mixture ?<br><br>(a) 80ltr<br>(b) 83.33ltr<br>(c) 82.5ltr<br>(d) 85ltr	83.33ltr	Initial 150L milk. Remove 30L => 120L milk, add 60L water => 180L total (ratio 2:1). Remove 55L mixture => Milk removed = (2/3)*55 = 110/3 L. Milk left = 120 - 110/3 = 250/3 = 83.33 L. Adding water doesn't change milk quantity.	Milk left = 120 - 55*(2/3) = 120 - 36.66 = 83.33L.	40	Source::AbhasSaini
From pure wine of 700 L, x litres Is removed and replaced by water. Then 140 litres of mixture is removed and replaced by water two times. Final percentage of wine is 48% . Find x ?<br><br>(a) 150<br>(b) 175<br>(c) 180<br>(d) 200	175	Final wine fraction = 48%. (1 - x/700) * (1 - 140/700)² = 0.48. (1 - x/700) * (4/5)² = 0.48 => (1 - x/700) * 16/25 = 0.48 => 1 - x/700 = 0.48 * 25/16 = 0.75 = 3/4. x/700 = 1/4 => x = 175 L.	(1 - x/700) * (4/5)² = 0.48 => 1 - x/700 = 0.75 => x = 700/4 = 175.	40	Source::AbhasSaini
The ratios of alcohol and water in solutions A and B are 5:4 and 7:11, respectively. 3 litres of A is mixed with 6 litres of B. Furthermore, 11 litre of alcohol and 13 litres of water are also added in the resulting mixture. What is the ratio of alcohol and water in the final mixture ?<br><br>(a) 1:2<br>(b) 5:4<br>(c) 5:6<br>(d) 6:5	5:6	A (5:4, 3L) -> Alc=5/3, W=4/3. B (7:11, 6L) -> Alc=7/3, W=11/3. Total Alc = 12/3 = 4. Total W = 15/3 = 5. Add 11L Alc, 13L W -> Alc = 4+11=15, W = 5+13=18. Ratio = 15:18 = 5:6.	Initial Alc = 5/3 + 7/3 = 4. Initial W = 4/3 + 11/3 = 5. Final Alc = 4+11 = 15. Final W = 5+13 = 18. Ratio 15:18 = 5:6.	40	Source::AbhasSaini
A solution of 60 liters is made of dye and water in the proportion 2:3. Water is added to the solution so as to make the proportion of dye to water as 3:5. One fourth of the solution is to be removed, and dye is to be added to make dye and water in the proportion 2:3 in the final solution. Find how many liters of dye is to be added ?<br><br>(a) 2<br>(b) 6<br>(c) 8<br>(d) 4	2	60L, 2:3 -> Dye=24, W=36. Add water to make 3:5. Dye=24, W must be 40. Total V=64. Remove 1/4th (16L) -> Dye removed=6, W removed=10. Left: Dye=18, W=30. Add x Dye to make 2:3 -> (18+x)/30 = 2/3 => 18+x = 20 => x=2L.	Dye after 1/4th removal = 24 * (3/4) = 18. Water after removal = 40 * (3/4) = 30. To get 2:3, Dye needed = (2/3)*30 = 20. Added = 20-18=2L.	40	Source::AbhasSaini
The ratios of alcohol and water in solutions A and B are 2:3 and 7:8, respectively. If 18 litres of A is mixed with 12 litres of B and then 2 litre of alcohol and 4 litres of water are added to the resulting mixture, what is the percentage of alcohol in the final mixture so obtained (correct to one decimal place) ?<br><br>(a) 41.11%<br>(b) 40.5%<br>(c) 45%<br>(d) 43.33%	41.11%	A (2:3, 18L) -> Alc=7.2, W=10.8. B (7:8, 12L) -> Alc=5.6, W=6.4. Total Alc = 12.8, Total W = 17.2. Add 2L Alc, 4L W -> Final Alc = 14.8, Final W = 21.2. Total volume = 36L. % Alc = (14.8/36)*100 = 1480/36 = 41.11%.	Alc = 18(2/5) + 12(7/15) + 2 = 7.2 + 5.6 + 2 = 14.8. Total = 18+12+2+4 = 36. % = 14.8/36 = 41.11%.	40	Source::AbhasSaini
A can contains 40 litres of a solution of spirit and water with 40% spirit in it. 4 litres of the solution is removed and 4 litres of spirit is added. The same process is done two more times. Find the percentage of water in the solution at the end (rounded off to the nearest integer) ?<br><br>(a) 40%<br>(b) 42%<br>(c) 44%<br>(d) 46%	44%	Since 4L of spirit is added each time, it's easier to track water. Initial water = 60%. Each removal takes away 4/40 = 10% of the water. Since spirit is added, no water is added back. After 3 operations, Water% = 60 * (0.9)³ = 60 * 0.729 = 43.74% ≈ 44%.	Water is only removed. Water% = 60% * (1 - 4/40)³ = 60% * 0.729 = 43.74% ≈ 44%.	40	Source::AbhasSaini
There is 500 ml wine present in vessel, 100 ml wine is removed and replaced by water, then 125 ml mixture is removed and replaced by water and finally 75 ml mixture is removed and replaced by wine ? find the percentage of wine in final mixture ?<br><br>(a) 60%<br>(b) 66%<br>(c) 65%<br>(d) 62%	66%	Initial Wine = 500. Step 1: remove 100 (1/5), Wine = 400. Step 2: remove 125 (1/4), Wine = 400*(3/4) = 300. Step 3: remove 75 (15%). Wine removed = 300*(75/500) = 45. Wine left = 255. Replace with wine (+75). Final Wine = 255 + 75 = 330. % = 330/500 = 66%.	Wine left before last add = 500 * (4/5) * (3/4) * (425/500) = 255. Final wine = 255 + 75 = 330. 330/500 = 66%.	40	Source::AbhasSaini
There is 120 ml wine present in vessel, 30 ml wine is removed and replaced by water, then 40 ml mixture is removed and replaced by water and finally 30 ml mixture is removed and replaced by wine ? find the percentage of wine in final mixture ?<br><br>(a) 62.5%<br>(b) 50%<br>(c) 60%<br>(d) 75%	62.5%	Initial wine = 120ml. 30ml removed and replaced by water. Wine left = 120 * (90/120) = 90ml. 40ml removed and replaced by water. Wine left = 90 * (80/120) = 60ml. 30ml removed. Wine removed = 60 * (30/120) = 15ml. Wine left = 45ml. It's replaced by WINE (not water), so 30ml wine is added. Final wine = 45 + 30 = 75ml. % Wine = (75/120) * 100 = 62.5%.	Wine left before last add = 120 * (3/4) * (2/3) * (3/4) = 45. Add 30ml wine = 75ml. % = 75/120 = 62.5%.	40	Source::AbhasSaini
A container is full of mixture (40% water) of milk and water. A part of this mixture is replaced by another containing 71% milk and now the percentage of milk was found to be 64%. Find quantity of mixture replaced ?<br><br>(a) 4/7<br>(b) 7/11<br>(c) 4/11<br>(d) 7/4	4/11	Container has 40% water => 60% milk. Replaced by mixture with 71% milk. Final milk = 64%. Using alligation on milk %: Initial (60%) and Added (71%) to get 64%. Ratio of Initial to Added = (71 - 64) : (64 - 60) = 7 : 4. Quantity replaced = Quantity added = 4 parts. Total = 7 + 4 = 11 parts. Fraction replaced = 4/11.	Alligation: |71-64| : |64-60| = 7 : 4. Replaced part = Added part = 4. Total = 11. Fraction = 4/11.	40	Source::AbhasSaini
A vessel of 64L is filled with milk and water in parts separately. 70% of milk and 30% of water is taken out of the vessel. It is found that the vessel is vacated by 55%. Find the initial quantity of water ?<br><br>(a) 20<br>(b) 24<br>(c) 18<br>(d) 28	24	Let initial Milk = M and Water = W. M + W = 64. 70% M and 30% W taken out. Total taken out is 55% of 64. 0.7M + 0.3W = 0.55 * 64. We know 0.3M + 0.3W = 0.3 * 64. Subtracting gives 0.4M = 0.25 * 64 = 16 => M = 40. W = 64 - 40 = 24L.	Alligation: Milk removed (70%), Water removed (30%), Total removed (55%). Ratio M:W = (55-30):(70-55) = 25:15 = 5:3. Water = 3/8 * 64 = 24.	40	Source::AbhasSaini
A milkman mixed two solutions A and B of milk and water in the ratio of 4:5 respectively, then a new solution obtained in which the concentration of milk was 80%. In 15 litres solution A, the quantity of water was 6 litres, then in 15 litres solution B, what was the quantity (in ml) of milk ?<br><br>(a) 12<br>(b) 14.4<br>(c) 16<br>(d) 20	14.4	A and B mixed in 4:5 volume ratio. In 15L of A, water is 6L, so milk is 9L (Concentration = 60%). Let B have x% milk. Mixing: 4(60) + 5x = 9(80) => 240 + 5x = 720 => 5x = 480 => x = 96%. So B has 96% milk. In 15L of B, milk = 0.96 * 15 = 14.4L.	A has 60% milk. Alligation: (x - 80)/(80 - 60) = 4/5 => (x - 80)/20 = 4/5 => x = 96%. Milk in 15L of B = 0.96 * 15 = 14.4.	40	Source::AbhasSaini
A wall has only yellow and white colors painted on it. The ratio of white and yellow parts on the wall is 2 : 1 and the ratio of white and yellow parts on the upper half is 4: 1. What is the ratio of white and yellow in the lower half ?<br><br>(a) 4:7<br>(b) 4:11<br>(c) 7:8<br>(d) 8:7	8:7	Wall total W:Y = 2:1 (W=2/3). Upper half W:Y = 4:1 (W=4/5). Upper half area = 1/2 of total. Total W = 2/3. Upper W = 1/2 * 4/5 = 2/5. Lower W = 2/3 - 2/5 = 4/15. Total Y = 1/3. Upper Y = 1/2 * 1/5 = 1/10. Lower Y = 1/3 - 1/10 = 7/30. Lower W:Y = (4/15) : (7/30) = 8:7.	Assume total area 30. W=20, Y=10. Upper area 15. W=12, Y=3. Lower area 15. W = 20-12=8, Y = 10-3=7. Ratio = 8:7.	40	Source::AbhasSaini
The ratio of Land & water on earth is 1 : 2 and the ratio of Land & water in Northern Hemisphere is 2 : 3. Find the ratio of Land to water in southern Hemisphere ?<br><br>(a) 4:11<br>(b) 4:7<br>(c) 5:7<br>(d) 13:7	4:11	Earth L:W = 1:2 (L=1/3, W=2/3). Northern hemisphere L:W = 2:3 (L=2/5, W=3/5). Area of Northern = 1/2 of Earth. Total Land = 1/3. Northern Land = 1/2 * 2/5 = 1/5. Southern Land = 1/3 - 1/5 = 2/15. Southern Water = 2/3 - (1/2 * 3/5) = 2/3 - 3/10 = 11/30. Ratio = 2/15 : 11/30 = 4:11.	Assume total Earth area 30. L=10, W=20. North area 15. L=6, W=9. South L = 10-6=4, W = 20-9=11. Ratio = 4:11.	40	Source::AbhasSaini
490 ml of mixture contains 40% of milk in it. Find the quantity of milk that must be added into the mixture so that quantity of milk in the resultant mixture becomes 65% ?<br><br>(a) 320<br>(b) 350<br>(c) 360<br>(d) 400	350	490ml has 40% milk. Add x ml of pure milk (100% milk) to get 65%. Alligation: 40% and 100%, target 65%. Ratio = (100 - 65) : (65 - 40) = 35 : 25 = 7 : 5. So Initial : Added = 7 : 5. 7 parts = 490ml => 1 part = 70ml. Added milk = 5 parts = 350ml.	Water remains constant. 60% of 490 = 35% of Total => Total = (0.6 * 490)/0.35 = 840. Added = 840 - 490 = 350.	40	Source::AbhasSaini
An alloy ‘A’ of Iron and Aluminium contains 60% Iron and rest Aluminium. When alloy ‘A’ is mixed with 25% of alloy ‘B’ which contains 72 kg Iron and 144 kg Aluminium, the ratio of the Iron to Aluminium in the final alloy becomes 3:5, Find total quantity of alloy ‘A’.<br><br>(a) 8<br>(b) 10<br>(c) 12<br>(d) 16	10	A has 60% Iron. B has 72kg Iron, 144kg Al => Total 216kg. Iron% in B = 72/216 = 33.33% (1/3). Mixed with 25% of B = 54kg of B. Iron in 54kg B = 18kg, Al = 36kg. Let A quantity be V. Iron in A = 0.6V. Total Iron = 0.6V + 18, Total Al = 0.4V + 36. Ratio = 3/5. 5(0.6V+18) = 3(0.4V+36) => 3V+90 = 1.2V+108 => 1.8V = 18 => V = 10.	B's 25% is 54kg (18 Fe, 36 Al). (0.6V + 18)/(0.4V + 36) = 3/5 => 3V + 90 = 1.2V + 108 => 1.8V = 18 => V = 10.	40	Source::AbhasSaini
A mixture of honey water has 35% honey. Another mixture has 12% honey. How many litres of the second mixture must be added to 70 litres of the first mixture to make a mixture of 22% honey ?<br><br>(a) 88<br>(b) 91<br>(c) 104<br>(d) 78	91	Mix 1: 35%, Mix 2: 12%, Target: 22%. By alligation, Ratio = (22 - 12) : (35 - 22) = 10 : 13. Since 10 parts corresponds to 70 liters, 1 part = 7 liters. Quantity of second mixture = 13 * 7 = 91 liters.	Alligation: |22-12| : |35-22| = 10 : 13. 10u = 70L => 13u = 91L.	40	Source::AbhasSaini
A container of capacity 80 liters is filled with the mixture of milk and water. If certain quantity of mixture is taken out then 65% of milk and 25% of water is removed out from the mixture and overall 50% percent of the container will be vacant then find the initial quantity of water and milk in the container.<br><br>(a) 30ml , 50ml<br>(b) 25ml , 55ml<br>(c) 30ml , 55ml<br>(d) 55ml , 50ml	30ml , 50ml	Let initial Milk = M, Water = W. M + W = 80. Removing 50% means 40L is removed. The amount removed is given by 0.65M + 0.25W = 40. Multiply by 4: 2.6M + W = 160. Subtract M + W = 80 to get 1.6M = 80 => M = 50. Then W = 80 - 50 = 30. (Note options format is Water, Milk). So 30ml water, 50ml milk (assuming ml means L or vice-versa as per options).	Alligation on removed fractions: M(65%) and W(25%) average to Total(50%). Ratio M:W = (50-25):(65-50) = 25:15 = 5:3. Milk = 5/8*80=50. Water = 3/8*80=30.	40	Source::AbhasSaini
A milkman has 2 types of milk. In the first container the % of milk is 80% and in the 2nd container the % of milk is 60%. If he mixes 28L of milk of the 1st container to the 32L of milk of the 2nd container, then the % of milk in the mixture is ?<br><br>(a) 62.5<br>(b) 66.66<br>(c) 69.33<br>(d) 67.5	69.33	Milk in 1st = 80%, Milk in 2nd = 60%. Quantities: 28L and 32L. Ratio of quantities = 28:32 = 7:8. Average % = (7 * 80 + 8 * 60) / (7 + 8) = (560 + 480) / 15 = 1040 / 15 = 69.33%.	Avg = (28*0.8 + 32*0.6)/60 = (22.4 + 19.2)/60 = 41.6 / 60 = 69.33%.	40	Source::AbhasSaini
An alloy contains 30% of silver, 45% of copper and 25% of nickel. How much silver (in kg) should be added to 25 kg of the alloy so that the new alloy contains 50% of silver ?<br><br>(a) 8kg<br>(b) 10kg<br>(c) 12kg<br>(d) 14kg	10kg	Alloy has 30% silver. 25kg total => Silver = 7.5kg. Let x kg of pure silver (100% silver) be added. (7.5 + x) / (25 + x) = 0.5. 7.5 + x = 12.5 + 0.5x => 0.5x = 5 => x = 10kg.	Alligation: 30% and 100%, target 50%. Ratio = 50 : 20 = 5 : 2. 5 parts = 25kg => 2 parts = 10kg.	40	Source::AbhasSaini
75% and 92% pure acid solutions are mixed to obtain 51 litres of 83% pure acid solution. Find the quantity (in litres) of 75% pure acid solution taken to form the mixture.<br><br>(a) 25<br>(b) 26<br>(c) 27<br>(d) 28	27	Using alligation: 75% and 92%, target 83%. Ratio = (92 - 83) : (83 - 75) = 9 : 8. The total mixture is 51 liters (9+8=17 parts). 17 parts = 51L => 1 part = 3L. Quantity of 75% solution = 9 * 3 = 27 liters.	Alligation: |92-83| : |83-75| = 9 : 8. Total 17u = 51 => 1u = 3. 75% solution = 9u = 27.	40	Source::AbhasSaini
If 45 litres of a milk solution has 35% milk in it, then how much milk should be added to make the concentration of milk 55% in the solution ?<br><br>(a) 20<br>(b) 25<br>(c) 30<br>(d) 35	20	45 liters of 35% milk. Pure milk is 100% milk. Target is 55% milk. By alligation: (100 - 55) : (55 - 35) = 45 : 20 = 9 : 4. 9 parts = 45 liters => 1 part = 5 liters. Added milk = 4 parts = 20 liters.	Water remains constant. 65% of 45 = 45% of Final => Final = 65. Added milk = 65 - 45 = 20L.	40	Source::AbhasSaini
700 grams of cane sugar solution has 55% of sugar in it. How much sugar should be added to make it 72% in the solution ?<br><br>(a) 400<br>(b) 425<br>(c) 450<br>(d) 500	425	700g of 55% sugar. Add x g pure sugar (100%). Target is 72%. Alligation: (100 - 72) : (72 - 55) = 28 : 17. 28 parts = 700g => 1 part = 25g. Added sugar = 17 parts = 17 * 25 = 425g.	Non-sugar part constant: 45% of 700 = 28% of Final. Final = 700 * 45 / 28 = 1125. Added sugar = 1125 - 700 = 425.	40	Source::AbhasSaini
Three bottles of the same capacity are 35%, 40% and 55% full of orange juice, respectively. They are filled up completely by adding apple juice. The contents of the three bottles are emptied into another vessel. What is the percentage of apple juice in the mixture ?<br><br>(a) 56⅓%<br>(b) 50%<br>(c) 56⅔%<br>(d) 55%	56⅔%	3 bottles are 35%, 40%, 55% full of orange juice. Rest is filled with apple juice. Apple juice % in bottles: 100-35=65%, 100-40=60%, 100-55=45%. Mixed equally. Average apple juice % = (65 + 60 + 45) / 3 = 170 / 3 = 56.66% = 56 2/3 %.	Apple juice % = ( (100-35) + (100-40) + (100-55) ) / 3 = 170 / 3 = 56⅔%.	40	Source::AbhasSaini
A beaker contains acid and water in the ratio 1:x. when 300 ml of the previous mixture and 50 ml of water are mixed, the ratio of acid and water becomes 2:5. what is the value of x ?<br><br>(a) 2<br>(b) 4<br>(c) 3<br>(d) 1	2	Acid:Water = 1:x. In 300ml, Acid = 300/(1+x), Water = 300x/(1+x). Add 50ml water => Total Water = 300x/(1+x) + 50. Final ratio 2:5 => Acid/Total = 2/7. [300/(1+x)] / 350 = 2/7 => 300 / 350(1+x) = 2/7 => 6/7(1+x) = 2/7 => 6 = 2(1+x) => 1+x = 3 => x = 2.	Total Mix = 350. Acid = 2/7 * 350 = 100. So initially in 300ml, acid was 100, water was 200. Ratio 100:200 = 1:2. Thus x = 2.	40	Source::AbhasSaini
If x beakers of 100ml containing 1:4 acid water solution are mixed with y beakers of 200 ml containing 3:17 acid water solution, then the ratio of acid to water in the resulting mixture becomes 19:91. Find x:y ?<br><br>(a) 5:3<br>(b) 3:5<br>(c) 7:13<br>(d) 13:7	5:3	Total volume of x beakers = 100x ml. Acid = 1/5(100x) = 20x. Total volume of y beakers = 200y ml. Acid = 3/20(200y) = 30y. Final Acid/Total = 19/110. (20x + 30y) / (100x + 200y) = 19/110 => (2x + 3y)/(10x + 20y) = 19/110 => 220x + 330y = 190x + 380y => 30x = 50y => x/y = 5/3.	Acid fractions: 1/5 and 3/20. Target 19/110. Alligation gives Vol ratio (19/110 - 3/20):(1/5 - 19/110) = 5/220 : 3/110 = 5:6. Since vols are 100x and 200y, 100x/200y = 5/6 => x/y = 5/3.	40	Source::AbhasSaini
