Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
The monthly salaries of A and B are the same. A, B and C donate 10%, 8% and 9% respectively, of their monthly salaries to a charitable trust. The difference between the donation of A and B is 400.The total donation of A and B is 900 more than that of C.What is the monthly salary of C ? A और B की माकसक सैलरी समान है। A, B और C क्रमशः अपनी माकसक सैलरी का 10%, 8% और 9% दान करतेहैं। A और B के दान का अंतर ₹400 है। A और B का कु ल दान, C के दान से₹900 अकधक है। C की माकसक सैलरी क्या है?<br><br>(a) ₹25,000 (b) ₹36,000<br>(c) ₹30,000 (d) ₹27,000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
Three persons A, B and C donate 10%, 7% and 9% respectively of their monthly salaries to a charitable trust. Monthly salaries of A and B are equal and the difference between the donations of A and B is Rs. 900. If the total donation by A and B is Rs. 600 more than that of C, then what is the monthly salary (in Rs) of C ? तीन व्यक्ति A, B और C क्रमशः अपनी माकसक सैलरी का 10%, 7% और 9% दान करतेहैं। A और B की माकसक सैलरी समान हैऔर उनके दान का अंतर ₹900 है। यकद A और B का कु ल दान, C के दान से₹600 अकधक है, तो C की माकसक सैलरी (रुपयो ंमें) क्या होगी?<br><br>(a) 60000 (b) 5000<br>(c) 45000 (d) 55000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
Ramesh monthly salary is ₹40,500 and his monthly expenditure is ₹20500. Radha’s monthly salary is ₹75000 and monthly expenditure is ₹35000. find the ratio of Radha’s Saving to Ramesh saving ? रमेश की मासिक िैलरी ₹40,500 हैऔर उिका मासिक खर्च₹20,500 है। राधा की मासिक िैलरी ₹75,000 हैऔर उिका मासिक खर्च ₹35,000 है। राधा की बर्त : रमेश की बर्त का अनुपात ज्ञात कीसिए।<br><br>(a) 1:2 (b) 2:1<br>(c) 2:3 (d) 3:2				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The monthly incomes of two friends Anuj and Mathew, are in the ratio 5:7 and each of them saves ₹10,000 every month. If the ratio of their expenditure is 2:3, find the income of Anuj ? दो दोस्ो ोंAnuj और Mathew की मासिक आय का अनुपात 5:7 हैऔर दोनो ोंहर महीने₹10,000 बर्ातेहैं। यसद उनके खर्ों का अनुपात 2:3 है, तो Anuj की आय ज्ञात कीसिए।<br><br>(a) ₹5,000 (b) ₹20,000<br>(c) ₹50,000 (d) ₹15,000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of income of Ram and Shyam is 5:7 and the expenditure is 1:2. If each of them saves ₹18000, then what is shyam’s income ? Ram और Shyam की आय का अनुपात 5:7 है तथा उनके खर्चका अनुपात 1:2 है। यसद दोनो ों ₹18,000-₹18,000 बर्ातेहैं, तो Shyam की आय क्या होगी?<br><br>(a) ₹40,000 (b) ₹42,000<br>(c) ₹45,000 (d) ₹48,000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the income of Seema and Darshan is 7:5. They save ₹12,000 and ₹9,000 respectively. If the ratio of their expenses is 17:12, then find the total expenditure (in Rs) of Seema and Darshan ? Seema और Darshan की आय का अनुपात 7:5 है। वेक्रमशः ₹12,000 और ₹9,000 बर्ातेहैं। यसद उनके खर्ों का अनुपात 17:12 है, तो Seema और Darshan का कु ल खर्च(रुपयो ोंमें) ज्ञात कीसिए।<br><br>(a) 93,000 (b) 81,000<br>(c) 87,000 (d) 75,000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the income of A and B is 5:3 whereas the ratio of their expenditure is 7:4 respectively. If A and B save ₹39,000 and ₹24000 respectively, then what is the difference between their expenditure ? A और B की आय का अनुपात 5:3 हैिबसक उनके खर्चका अनुपात क्रमशः 7:4 है। यसद A और B क्रमशः ₹39,000 और ₹24,000 बर्ातेहैं, तो उनके खर्ों का अोंतर ज्ञात कीसिए।<br><br>(a) 6000 (b) 9000<br>(c) 10500 (d) 7800				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the income of A to that of B is 4:7. A and B save ₹3000 and ₹5000 respectively. If the expenditure of A is equal to 33⅓% of the expenditure of B, then the total income of A and B ? A और B की आय का अनुपात 4:7 है। A और B क्रमशः ₹3000 और ₹5000 बर्ातेहैं। यसद A का खर्च, B के खर्चका 33⅓% है, तो A और B की कु ल आय ज्ञात कीसिए।<br><br>(a) ₹8500 (b) ₹8800<br>(c) ₹8000 (d) ₹8700				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the income of A to that of B is 3:5. The expenditure of A is 7/12 of his income, and the expenditure of B is 8/15 of his income. The positive difference between their expenditures is ₹14,300. Find A’s income ? A और B की आय का अनुपात 3:5 है। A का खर्च उिकी आय का 7/12 हैऔर B का खर्चउिकी आय का 8/15 है। उनके खर्ों का धनात्मक अोंतर ₹14,300 है। A की आय ज्ञात कीसिए।<br><br>(a) ₹48,300 (b) ₹16,800<br>(c) ₹46,800 (d) ₹78,000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the incomes of A and B is 2:3 and that of their expenditure is 1:2. If 80% of B’s expenditure is equal to the 60% of income of A, then what is the ratio of the savings of A and B ? A और B की आय का अनुपात 2:3 हैतथा उनके खर्चका अनुपात 1:2 है। यसद B के खर्चका 80%, A की आय के 60% के बराबर है, तो A और B की बर्त का अनुपात ज्ञात कीसिए।<br><br>(a) 4:5 (b) 5:6<br>(c) 6:5 (d) 5:4				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The income of A is 3/4 of B’s income and the expenditure of A is 4/5 of B’s expenditure. If 1/3 of the income of B is equal to the expenditure of A, then the ratio of the savings of A to B is A की आय, B की आय का 3/4 हैऔर A का खर्च, B केखर्चका 4/5 है। यसद B की आय का 1/3, A केखर्चकेबराबर है, तो A की बर्त : B की बर्त का अनुपात ज्ञात कीसिए।<br><br>(a) 7:5 (b) 5:7<br>(c) 3:5 (d) 5:3				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The income of P, Q and R in the ratio of 6:4:5 and their savings are in the ratio of 2:3:3. If R spends 60% of his income, what is the ratio of the expenditure of P, Q and R ? P, Q और R की आय का अनुपात 6:4:5 हैऔर उनकी बर्त का अनुपात 2:3:3 है। यसद R अपनी आय का 60% खर्चकरता है, तो P, Q और R के खर्चका अनुपात ज्ञात कीसिए।<br><br>(a) 14:6:8 (b) 14:6:9<br>(c) 6:14:9 (d) 9:14:6				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The income of P, Q and R in the ratio of 6:8:9 and their spendings are in the ratio of 4:5:3. If R saves 7/9 of his income, what is the ratio of the savings of P, Q and R ? P, Q और R की आय का अनुपात 6:8:9 हैऔर उनके खर्चका अनुपात 4:5:3 है। यसद R अपनी आय का 7/9 बर्ाता है, तो P, Q और R की बर्त का अनुपात ज्ञात कीसिए।<br><br>(a) 10:21:14 (b) 10:14:21<br>(c) 14:10:21 (d) 14:21:10				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A , B and C spends 60% , 75% and 50% their incomes respectively.If their savings are in the ratio 6:5:7 and the difference between the incomes of A and C is ₹ 6000 , then the income of B is ? A, B और C क्रमशः अपनी आय का 60%, 75% और 50% खर्चकरतेहैं। उनकी बर्त का अनुपात 6:5:7 हैऔर A तथा C की आय का अोंतर ₹6000 है। B की आय ज्ञात कीसिए।<br><br>(a) ₹50,000 (b) ₹60,000<br>(c) ₹62,000 (d) ₹64,000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The monthly income of three persons A, B and C amounts to ₹57,000. They spend 70%, 75% and 80% of their respective incomes and save the remaining. The ratio of their savings is 4 : 5 : 6. Find the monthly income of C. तीन व्यक्तियो ोंA, B और C की कु ल मासिक आय ₹57,000 है। वेक्रमशः अपनी आय का 70%, 75% और 80% खर्च करतेहैंतथा शेष बर्ातेहैं। उनकी बर्त का अनुपात 4:5:6 है। C की मासिक आय ज्ञात कीसिए।<br><br>A. ₹18,000 B. ₹12,000<br>C. ₹25,000 D. ₹27,000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the sum of salaries of A and B to the difference of their salaries is 11:1 and the ratio of the sum of salaries of B and C to the difference of their salaries is 11:1. If A’s salary is the highest and C’s is the lowest then what is B’s salary (in ₹) given the total of all their salaries is ₹2,73,000 ? A और B की िैलरी के योग : उनके िैलरी के अोंतर = 11:1 हैतथा B और C की िैलरी के योग : उनके िैलरी के अोंतर = 11:1 है। यसद A की िैलरी िबिेअसधक और C की िबिेकम हैतथा तीनो ोंकी कु ल िैलरी ₹2,73,000 है, तो B की िैलरी (₹ में) क्या है?<br><br>(a) ₹6000 (b) ₹9000<br>(c) ₹12000 (d) ₹10000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the incomes of A and B in the last year was 4 : 3. The ratios of their individual incomes in the last year and the present year are 3 : 4 and 5 : 6, respectively. If their total income in the present year is Rs. 12.06 lakhs, then the sum of the income (in Rs. lakhs) of A in the last year and that of B in the present year is: सपछलेवषचA और B की आय का अनुपात 4:3 था। A की (सपछला वषच: वतचमान वषच) आय का अनुपात 3:4 हैतथा B की (सपछला वषच: वतचमान वषच) आय का अनुपात 5:6 है। यसद वतचमान वषचमेंA और B की कु ल आय ₹12.06 लाख है, तो A की सपछलेवषचकी आय और B की वतचमान वषचकी आय का योग (₹ लाख में) क्या होगा?<br><br>(a) 10.26 (b) 5.13<br>(c) 11.97 (d) 8.55				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the incomes of A and B in the last year was 4 ∶ 3. The ratios of their individual incomes in the last year and the present year are 3 ∶ 4 and 5 ∶ 6, respectively. If their total income in the present year is Rs. 28.14 lakhs, then the income (in Rs. lakhs) of A in the present year is ? सपछलेवषचA और B की आय का अनुपात 4:3 था। A की (सपछला वषच: वतचमान वषच) आय का अनुपात 3:4 हैतथा B की (सपछला वषच: वतचमान वषच) आय का अनुपात 5:6 है। यसद वतचमान वषचमेंA और B की कु ल आय ₹28.14 लाख है, तो वतचमान वषचमेंA की आय (₹ लाख में) क्या है?<br><br>(a) 16.8 (b) 15.5<br>(c) 16.2 (d) 16.4				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the incomes of A and B in the last year was 4 ∶ 3. The ratios of their individual incomes in the last year and the present year are 3 ∶ 4 and 5 ∶ 6, respectively. If their total income in the present year is Rs. 20.1 lakhs, then the income of B in the last year was ? सपछलेवषचA और B की आय का अनुपात 4:3 था। A की (सपछला वषच: वतचमान वषच) आय का अनुपात 3:4 हैतथा B की (सपछला वषच: वतचमान वषच) आय का अनुपात 5:6 है। यसद वतचमान वषचमेंA और B की कु ल आय ₹20.1 लाख है, तो B की सपछलेवषचकी आय (₹ लाख में) क्या थी?<br><br>(a) 6.75 (b) 6.25<br>(c) 6.50 (d) 6.00				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the incomes of A and B in the last year was 4 ∶ 5. The ratios of their individual incomes in the last year and the present year are 3 ∶ 4 and 2 : 3, respectively. If the sum of their present incomes is ₹21560 , what is the present income of A ? सपछलेवषचA और B की आय का अनुपात 4:5 था। A की (सपछला वषच: वतचमान वषच) आय का अनुपात 3:4 हैतथा B की (सपछला वषच: वतचमान वषच) आय का अनुपात 2:3 है। यसद वतचमान वषच मेंदोनो ोंकी आय का योग ₹21560 है, तो A की वतचमान आय क्या है?<br><br>(a) 8960 (b) 8690<br>(c) 8500 (d) 8800				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
In a Job process , the ratio of selected to unselected candidates was 3 : 1. If 80 less had applied and 40 less selected, the ratio of selected to unselected candidates would have been 4 : 1. How many candidates had applied for the process ? एक िॉब प्रोिेि मेंर्यसनत : अर्यसनत उम्मीदवारो ोंका अनुपात 3:1 था। यसद 80 कम लोगो ोंनेआवेदन सकया होता और 40 कम लोग र्यसनत होते, तो र्यसनत : अर्यसनत का अनुपात 4:1 हो िाता। कु ल सकतनेउम्मीदवारो ों नेआवेदन सकया था?<br><br>(1) 480 (2) 960<br>(3) 240 (4) 1440				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
In an army selection process, the ratio of selected to unselected candidates was 4:1. If 90 less had applied and 20 less were selected, the ratio of selected to unselected candidates would have been 5:1. How many candidates had applied for the process ? एक आमी िेलेक्शन प्रोिेि मेंर्यसनत : अर्यसनत उम्मीदवारो ोंका अनुपात 4:1 था। यसद 90 कम लोगो ोंनेआवेदन सकया होता और 20 कम लोग र्यसनत होते, तो र्यसनत : अर्यसनत का अनुपात 5:1 हो िाता। कु ल सकतने उम्मीदवारो ोंनेआवेदन सकया था?<br><br>(1) 1650 (2) 3300<br>(3) 825 (4) 4950				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
If 50 less had applied and 25 less selected the ratio of selected to unselected would have been 9:4. So how many candidates had applied if the ratio of selected to unselected was 2:1 ? यसद 50 कम लोगो ोंनेआवेदन सकया होता और 25 कम लोग र्यसनत होते, तो र्यसनत : अर्यसनत का अनुपात 9:4 हो िाता। यसद वास्सवक र्यसनत : अर्यसनत = 2:1 है, तो कु ल सकतनेउम्मीदवारो ोंनेआवेदन सकया था?<br><br>(a) 125 (b) 250<br>(c) 375 (d) 500				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
How many job appicants had applied if the ratio of selected to unselected was 19:17. If 1200 less had applied and 800 less selected then the ratio of selected to unselected would have been 1:1 ? यसद र्यसनत : अर्यसनत उम्मीदवारो ोंका अनुपात 19:17 है, तो कु ल सकतनेआवेदको ोंनेआवेदन सकया? यसद 1200 कम लोगो ोंनेआवेदन सकया होता और 800 कम लोग र्यसनत होते, तो र्यसनत : अर्यसनत का अनुपात 1:1 हो िाता।<br><br>(a) 6000 (b) 7200<br>(c) 8400 (d) 4800				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
Before a battle the ratio of tanks to planes in an army was 5:3. During the war 1000 tanks were destroyed and 800 planes were destroyed. The ratio of tanks to planes became 2:1. what is the number of tanks after the war ? युद्ध िेपहलेएक िेना मेंटैंको ों: सवमानो ोंका अनुपात 5:3 था। युद्ध के दौरान 1000 टैंक नष्ट हुए और 800 सवमान नष्ट हुए। इिके बाद टैंको ों: सवमानो ोंका अनुपात 2:1 हो गया। युद्ध के बाद टैंको ोंकी िोंख्या सकतनी है?<br><br>(a) 2000 (b) 1000<br>(c) 3000 (d) 4000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
4/9 of the total number of students in a school are girls and the remaining are boys. 3/5 of the total number of boys is below than 12 years and 5/12 of the total number of girls is 12 years or more. If the number of students below than 12 years is 480, which of the following is equal to 5/18 of the total number of students in the school ? कु ल छात्ो ोंमेंिे4/9 लड़सकयााँहैंऔर शेष लड़के हैं। कु ल लड़को ोंमेंिे3/5 की आयु12 वषचिेकम हैऔर कु ल लड़सकयो ोंमेंिे5/12 की आयु12 वषचया असधक है। यसद 12 वषचिेकम आयुवालेछात्ो ोंकी िोंख्या 480 है, तो सनम्न मेंिेकौन-िा मान स्कू ल के कु ल छात्ो ोंकी िोंख्या के 5/18 के बराबर है?<br><br>(a) 270 (b) 315<br>(c) 225 (d) 240				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
In an office 5/8 of the total number of employees are males and the rest are females. 2/5 of the number of males are non technical workers while 2/3 of the number of females are technical workers. What fraction of the total number of employees are technical workers ? एक ऑसिि मेंकु ल कमचर्ाररयो ोंमेंिे5/8 पुरुष हैंऔर शेष मसहलाएाँहैं। पुरुषो ोंमेंिे2/5 नॉन टेक्तिकल हैंिबसक मसहलाओोंमेंिे2/3 टेक्तिकल हैं। कु ल कमचर्ाररयो ोंमेंिेटेक्तिकल कमचर्ाररयो ोंका सिन्न (fraction) क्या होगा?<br><br>(a) 5/8 (b) 1/2<br>(c) 2/5 (d) 3/8				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
2/3 of the number of employees of a company are males and the rest are females. If 3/8 of the male employees and 2/5 of the female employees are temporary employees and the total number of permanent employees is 814, then 7/15 of the total number of employees exceeds the number of temporary female employees by ? सकिी कों पनी के कु ल कमचर्ाररयो ोंमेंिे2/3 पुरुष हैंऔर शेष मसहलाएाँहैं। यसद पुरुष कमचर्ाररयो ोंमेंिे3/8 तथा मसहला कमचर्ाररयो ोंमेंिे2/5 अस्थायी (temporary) हैंऔर स्थायी (permanent) कमचर्ाररयो ोंकी कु ल िोंख्या 814 है, तो कु ल कमचर्ाररयो ोंकी िोंख्या के 7/15 मेंिेअस्थायी मसहला कमचर्ाररयो ोंकी िोंख्या घटानेपर सकतना अोंतर होगा?<br><br>(a) 350 (b) 330<br>(c) 340 (d) 320				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
In a school, 3/8 of the number of students are girls and the rest are boys. 1/3 of the number of boys are below 10 years and 2/3 of the number of girls are also below 10 years. If the number of students of age 10 or more years is 520, then the number of boys in the school is ? एक स्कू ल मेंकु ल छात्ो ोंका 3/8 िाग लड़सकयााँहैं और शेष लड़के हैं। लड़को ोंमेंिे1/3 की आयु10 वषचिेकम हैऔर लड़सकयो ोंमेंिे2/3 की आयु िी 10 वषचिेकम है। यसद 10 वषचया असधक आयुवालेछात्ो ोंकी िोंख्या 520 है, तो स्कू ल में लड़को ोंकी िोंख्या सकतनी है?<br><br>(a) 500 (b) 600<br>(c) 620 (d) 450				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A bag contain ₹2, ₹5 and ₹10 coins in the ratio 5:7:8, amounting to a total of ₹1250. The number of ₹5 coins in the bag are: एक बैग में₹2, ₹5 और ₹10 के सिक्के 5:7:8 के अनुपात मेंहैंऔर कु ल रासश ₹1250 है। बैग में₹5 के सिक्को ोंकी िोंख्या सकतनी है?<br><br>(a) 84 (b) 78<br>(c) 70 (d) 91				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The ratio of the numbers of coins of 25 paise, 50 paise, ₹2 and ₹5 is 5:4:3:1 respectively If the total amount of coins is 570 rupees, then what will be the difference between the number of coins of 25 paise and ₹5 ? 25 पैिे, 50 पैिे, ₹2 और ₹5 के सिक्को ोंकी िोंख्या का अनुपात क्रमशः 5:4:3:1 है। यसद कु ल रासश ₹570 है, तो 25 पैिेके सिक्को ोंऔर ₹5 के सिक्को ोंकी िोंख्या मेंसकतना अोंतर होगा?<br><br>(a) 60 (b) 120<br>(c) 160 (d) 80				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A person has some coins of Rs. 10, Rs. 5, and Rs. 2 denominations. The ratio of the products of the numbers of Rs. 10 and Rs. 5 coins, the numbers of Rs. 5 and Rs. 2 coins, and the number of Rs. 2 and Rs. 10 coins is 3:4:2 respectively. What could be the minimum amount of money this person has ? एक व्यक्ति के पाि ₹10, ₹5 और ₹2 के कु छ सिक्के हैं। ₹10 और ₹5 के सिक्को ोंकी िोंख्या का गुणनिल : ₹5 और ₹2 के सिक्को ोंकी िोंख्या का गुणनिल : ₹2 और ₹10 के सिक्को ोंकी िोंख्या का गुणनिल = 3:4:2 है। उि व्यक्ति के पाि न्यूनतम सकतनी रासश हो िकती है?<br><br>(a) ₹68 (b) ₹74<br>(c) ₹88 (d) ₹52				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A bag contains ten rupee, five rupee and two rupee notes in the ratio 10:5:2. The total value of five rupee notes in the bag is Rs. 126 more than that of two rupee notes. The total value of ten rupee notes in the bag (in (Rs.) is ? एक बैग में₹10, ₹5 और ₹2 के नोट 10:5:2 के अनुपात मेंहैं। बैग में₹5 के नोटो ोंका कु ल मूल्य, ₹2 के नोटो ोंके कु ल मूल्य िे₹126 असधक है। बैग में₹10 के नोटो ोंका कु ल मूल्य (₹ में) सकतना है?<br><br>(a) 650 (b) 550<br>(c) 500 (d) 600				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
₹8000 is distributed among A, B and C is such a way that they receive the notes of denominations of ₹500, ₹200 and ₹100. The amount received by them is in the ratio of 15 : 2 : 3. What is the ratio of the number of notes of ₹500, ₹200 and ₹100 ? ₹8000 को A, B और C मेंइि प्रकार बााँटा गया है सक उन्हेंक्रमशः ₹500, ₹200 और ₹100 के नोट समलतेहैं। उन्हेंसमली रासश का अनुपात 15:2:3 है। ₹500, ₹200 और ₹100 के नोटो ोंकी िोंख्या का अनुपात क्या होगा?<br><br>(a) 3 : 1 : 3 (b) 4 : 1 : 2<br>(c) 3 : 3 : 1 (d) 3 : 2 : 2				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A bag contains few coins of 50p, 25p and 10p can be expressed by three consecutive odd prime numbers that are in the ascending order. The total value of coins in the bag is Rs 552. If the number of coins reversed in order then find the increase in amount in the bag ? एक बैग में50p, 25p और 10p के कु छ सिक्के हैं, सिनकी िोंख्या क्रमशः तीन लगातार (consecutive) सवषम अिाज्य िोंख्याएाँ(odd prime numbers) हैंऔर बढ़तेक्रम मेंहैं। बैग में कु ल रासश ₹552 है। यसद सिक्को ोंकी िोंख्या का क्रम उल्टा कर सदया िाए, तो बैग की रासश में सकतनी वृक्तद्ध होगी?<br><br>(a) 246 (b) 220<br>(c) 256 (d) 276				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A change making machine contains Re 1, Rs 2 and Rs 5 coins. The total number of coins is 300 The amount is Rs 960. If the number for Re 1 coins and the number of Rs 2 coins are interchanged, the value comes down by Rs 40. The total number of Rs 5 coins is ? एक चेंज मशीन मेंRe 1, ₹2 और ₹5 के सिक्के हैं। कु ल सिक्के 300 हैंऔर कु ल रासश ₹960 है। यसद Re 1 और ₹2 के सिक्कक ोंकी िोंख्या आपि में बदल दी जाए, तक कु ल मूल्य ₹40 कम हक जाता है। ₹5 के सिक्कक ोंकी कु ल िोंख्या सकतनी है?<br><br>(a) 100 (b) 140<br>(c) 60 (d) 150				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
In a collection of rare coins, there is one gold coin for every four non-gold coins. If 20 more gold coins are added to the collection, the ratio of the number of gold coins to that of non-gold coins will be 2:3. The total number of coins in the collection will now become ____. Q. दुललभ सिक्कक ोंके िोंग्रह में, प्रत्येक चार गैर-िकने के सिक्कक ोंके सलए एक िकनेका सिक्का हकता है। यसद िोंग्रह में20 और िकनेके सिक्के जकडेजातेहैं, तक िकनेके सिक्कक ोंकी िोंख्या और गैर-िकनेके सिक्कक ोंकी िोंख्या का अनुपात 2:3 हकगा। िोंग्रह में सिक्कक ोंकी कु ल िोंख्या अब ____ हक जाएगी।<br><br>A. 60 B. 100 C. 48 D. 80				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A payment of ₹120 is made with ₹10, ₹5 and ₹2 coins. A total of 25 coins are used. Which of the following is the number of ₹10 coins used in the payment ? ₹120 का भुगतान ₹10, ₹5 और ₹2 के सिक्कक ोंिेसकया गया। कु ल 25 सिक्के उपयकग हुए। भुगतान में₹10 के सिक्कक ोंकी िोंख्या सनम्न मेंिेकौन-िी है?<br><br>(a) 10 (b) 8<br>(c) 6 (d) 4				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
R pays ₹100 to P with ₹5, ₹2 and ₹1 coins. The total number of coins used for paying are 40. What is the number of coins of denomination ₹5 in the payment ? R नेP कक ₹100 का भुगतान ₹5, ₹2 और ₹1 के सिक्कक ोंिेसकया। कु ल 40 सिक्के उपयकग हुए। भुगतान में₹5 के सिक्कक ोंकी िोंख्या सकतनी है?<br><br>(a) 13 (b) 18<br>(c) 17 (d) 16				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A function of two variable varies directly with x and inversely with y. Determine function when x = 5 and y = 3. Given that, for x = 0 and y = 1, f = 15 and for x = 1 and y = 15, f = 2. दक चर वाला एक फों क्शन x के िीधे(directly) तथा y के व्युत्क्रमानुपाती (inversely) रूप िे बदलता है। जब x = 5 और y = 3 हक, तब फों क्शन का मान ज्ञात कीसजए। सदया हैसक x = 0, y = 1 पर f = 15 तथा x = 1, y = 15 पर f = 2 है।<br><br>(a) 10 (b) 15<br>(c) 5 (d) 2				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
X varies inversely as √y and directly as W. when x = 8, w = 5, then Y = 20.25. when x = 18, w = 3 then what is the value of Y ? X, √y के व्युत्क्रमानुपाती तथा W के िमानुपाती है। जब x = 8 और w = 5 हक, तब y = 20.25 है। जब x = 18 और w = 3 हक, तब y का मान क्या हकगा?<br><br>(a) 2.56 (b) 1.44<br>(c) 3.24 (d) 1.96				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
If z varies as px-2y and z = 5 when x = 3 and y = 2 and z = 6 when x = 4 and y = 3 , find the P ? यसद z, (px - 2y) के िमानुपाती हैऔर जब x = 3, y = 2 पर z = 5 तथा जब x = 4, y = 3 पर z = 6 हक, तक p का मान ज्ञात कीसजए।<br><br>(a) 1 (b) 2<br>(c) 3 (d) 4				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The force (in pound-force) needed to keep a car from skidding on a curve varies directly with the weight of the car (in pounds) and the square of its speed (in miles per hour [mph]) and inversely with the radius (in feet) of the curve. Suppose 6125 pound force is required to keep a 2750 pound car, travelling at a speed of 35 mph, from skidding on a curve of radius 550 feet. How much pound-force is then required to keep a 3600 pound car, travelling at a speed of 50 mph, from skidding on a curve of radius 750 feet ? सकिी कार कक मकड पर सििलनेिेरककनेके सलए आवश्यक बल (pound-force में), कार के वजन (pounds में) तथा उिकी गसत (mph में) के वगलके िीधेिमानुपाती और मकड की सिज्या (feet में) के व्युत्क्रमानुपाती है। यसद 2750 pound वजन की कार कक 35 mph की गसत पर 550 feet सिज्या वालेमकड पर सििलनेिेरककनेके सलए 6125 pound-force चासहए, तक 3600 pound वजन की कार कक 50 mph की गसत पर 750 feet सिज्या वालेमकड पर रककनेके सलए सकतना pound force चासहए?<br><br>(a) 11960 (b) 12150<br>(c) 12240 (d) 12000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The cost of a diamond is directly proportional to the square of its weight. The cost of a 14 gm diamond is ₹2560. This diamond got broken down into two pieces in the ratio of 5 : 9. How much loss percent is incurred due to this breakage (correct to two decimal places). हीरेकी कीमत उिके वजन के वगलके िमानुपाती है। 14 ग्राम के हीरेकी कीमत ₹2560 है। यह हीरा 5:9 के अनुपात मेंदक टुकडक ोंमेंटू ट गया। इि टू टनेिेसकतनेप्रसतशत की हासन हकगी (दक दशमलव तक िही)?<br><br>(a) 55.41 % (b) 45.92 %<br>(c) 49.71 % (d) 53.47 %				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
A diamond broke into three part , the ratio of weight of three part is 2 : 3 : 4. The price of diamond is directly proportional to its square weight. If the loss of ₹52000 after breaking diamond then what was the starting price of diamond. एक हीरा तीन भागक ोंमेंटू ट गया, सजनके वजन का अनुपात 2:3:4 है। हीरेकी कीमत उिके वजन के वगलके िमानुपाती है। यसद हीरा टू टने के बाद ₹52000 की हासन हुई, तक टू टनेिेपहले हीरेकी प्रारों सभक कीमत क्या थी?<br><br>(a) 80000 (b) 50000<br>(c) 60000 (d) 81000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
The price of a semi-precious stone weighing 36gm is 1,29,600. It is broken into two pieces whose weights are in the ratio of 5:7. If the price is proportional to the square of the weight, then the loss (in Rupees) incurred, is 36 ग्राम वजन वालेएक अधल-कीमती पत्थर की कीमत ₹1,29,600 है। यह 5:7 के अनुपात मेंदक टुकडक ोंमेंटू ट गया। यसद कीमत वजन के वगलके िमानुपाती है, तक हुई हासन (रुपयक ोंमें) सकतनी हकगी?<br><br>(a) 61,000 (b) 63,000<br>(c) 62,000 (d) 60,000				40	Source::AbhasSaini 5.Mathematics::Ratio and Proportion
