Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
A can complete a work in 16 days and B can complete the same work in 12 days, they worked together for 4 days and then A left, then B completed the remaining work alone, for how many days did B work to complete the work?<br><br>(a) 9<br>(b) 4<br>(c) 6<br>(d) 8	9	A=16, B=12. LCM=48. Eff A=3, B=4. 4 days together = 28 units. Remaining 20 units. B takes 5 days alone. Total days B worked = 4 + 5 = 9 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A and B do a piece of work in 12 days and 18 days respectively. They worked together for 4 days after which B was replaced by C and remaining work was completed by A and C in next 4 days. In how many days will C alone complete 50% of the same work?<br><br>(a) 21<br>(b) 18<br>(c) 24<br>(d) 36	18	A=12, B=18. LCM=36. Eff A=3, B=2. 4 days A+B = 20. Remaining 16. A+C do 16 in 4 days -> Eff A+C=4 -> C=1. C takes 36 days for full work, 18 days for 50%.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A and B can complete a work in 24 days and 40 days respectively. They work together for 8 days. C completed the remaining work in 14 days. In how many days will A and C working together complete 75% of the same work.<br><br>(a) 10 Days<br>(b) 12 Days<br>(c) 9 Days<br>(d) 15 Days	10 Days	A=24, B=40. LCM=120. Eff A=5, B=3. 8 days A+B = 64. Remaining 56. C takes 14 days -> Eff C=4. A+C = 9. 75% of 120 = 90. Time = 90/9 = 10 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A and B can together complete a task in 18 hours. After 6 hours A leaves. B takes 36 hours to finish rest of the task. How many hours would A have taken to do the task if he worked alone?<br><br>(a) 54<br>(b) 45<br>(c) 21<br>(d) 27	27	A+B=18. 6 hours = 1/3 work. Remaining 2/3 takes B 36 hours -> B=54 hours. 1/A = 1/18 - 1/54 = 1/27. A = 27 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A can do 40% of a work in 12 days, whereas B can do 60% of the same work in 15 days. Both work together for 10 days. C completes the remaining work alone in 4 days. A, B and C together will complete 28% of the same work in:<br><br>(a) 2days<br>(b) 2½ days<br>(c) 3 days<br>(d) 1½ days	2days	A=30, B=25. LCM=150. Eff A=5, B=6. 10 days A+B = 110. Remaining 40 done by C in 4 days -> Eff C=10. A+B+C = 21. 28% of 150 = 42. Time = 42/21 = 2 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Working together, A and B can complete a work in 12 days. They work together for 9 days after which B leaves. If A finishes the remaining work in 5 days, then the number of days that B alone would take to complete the work is:<br><br>(a) 12<br>(b) 24<br>(c) 30<br>(d) 15	30	A+B=12. 9 days = 3/4 work. Remaining 1/4 done by A in 5 days -> A=20. 1/B = 1/12 - 1/20 = 1/30. B = 30 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A, B and C can do a work in 10, 15 and 12 days respectively. A and B work alternately each day far 5 days, and then they leave the work and then C joins it and completes the remaining work. In how many days did C complete the remaining work?<br><br>(a) 2 /3<br>(b) 34/5<br>(c) 4<br>(d) 1	34/5	A=10, B=15, C=12. LCM=60. Eff A=6, B=4, C=5. 5 days A, B, A, B, A = 6+4+6+4+6 = 26 units. Remaining 34 units. C takes 34/5 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A and B can complete a work in 15 days and 10 days respectively. They started doing the work together but after 4 days B had to leave. Then A working with a new worker C completed the remaining work in 3 days. If C works alone, in how many days he can do 40% of the same work?<br><br>(a) 9<br>(b) 8½<br>(c) 8<br>(d) 10	9	A=15, B=10. LCM=30. Eff A=2, B=3. 4 days A+B = 20. Remaining 10 units. A+C in 3 days -> Eff A+C=10/3 -> C=4/3. 40% of 30 = 12. C takes 12/(4/3) = 9 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
a+b together can complete 5/6th of a task in 24 days and b+c together can complete 3/4th of the same task in 20 days. if for first 27 days A worked alone, then for next 28 days B worked alone and remaining task was completed by C alone in 2½ days. Find in how many days B alone will complete task?<br><br>(a) 40<br>(b) 45<br>(c) 48<br>(d) 50	48	a+b=144/5, b+c=80/3. 27a + 28b + 2.5c = W -> 27(a+b) + 1(b+c) + 1.5c = W. 27(5/144) + 1(3/80) + 1.5c = 1 -> 78/80 + 1.5c = 1 -> c = 1/60. b = 3/80 - 1/60 = 1/48. B takes 48 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A, B and C do a work in 20, 35 and 60 days respectively. They started the work together but B and C left the work by 8 and 12 days before its completion respectively. Now in how many days will that work be completed?<br><br>(a) 20 Days<br>(b) 15 Days<br>(c) 10 Days<br>(d) 12 Days	15 Days	A=20, B=35, C=60. LCM=420. Eff A=21, B=12, C=7. Let total days = x. 21x + 12(x-8) + 7(x-12) = 420 -> 40x - 180 = 420 -> 40x = 600 -> x=15 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A and B working alone can complete a work in 8 days and 12 days, respectively. They started working together, but A left 2 days before completion of the work. In how many days was the work completed?<br><br>(a) 6<br>(b) 5<br>(c) 8<br>(d) 10	6	A=8, B=12. LCM=24. Eff A=3, B=2. Let total days = x. 3(x-2) + 2x = 24 -> 5x - 6 = 24 -> 5x = 30 -> x=6 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A, B and C can do a work separately in 18, 36 and 54 days, respectively. They started the work together, but B and C left 5 days and 10 days, respectively, before the completion of the work. In how many days was the work finished?<br><br>(a) 14 days<br>(b) 13 days<br>(c) 15 days<br>(d) 12 days	13 days	A=18, B=36, C=54. LCM=108. Eff A=6, B=3, C=2. Let total days = x. 6x + 3(x-5) + 2(x-10) = 108 -> 11x - 35 = 108 -> 11x = 143 -> x=13 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A and B can do a job in 10 days and 5 days, respectively. They worked together for two days, after which B was replaced by C and the work was finished in the next three days. How long will C alone take to finish 40% of the job?<br><br>(a) 15 days<br>(b) 10 days<br>(c) 12 days<br>(d) 18 days	12 days	A=10, B=5. LCM=10. Eff A=1, B=2. 2 days A+B = 6. Remaining 4 units. A+C finish 4 units in 3 days. A does 3 units, C does 1 unit in 3 days -> C=1/3. 40% of 10 = 4. Time = 4 / (1/3) = 12 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A, B and C can complete a work in 42 days, 84 days, and 28 days respectively. A started the work, B joined him after 3 days. If C joined them after 5 days from the beginning of the work. Then how many days did A work until the work was completed?<br><br>(a) 15<br>(b) 17<br>(c) 18<br>(d) 20	17	A=42, B=84, C=28. LCM=84. Eff A=2, B=1, C=3. Let A work x days. B works x-3, C works x-5. 2x + 1(x-3) + 3(x-5) = 84 -> 6x - 18 = 84 -> 6x = 102 -> x=17 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
P, Q and R, when working individually, can complete a job in, respectively, 36 days, 48 days and 144 days. P, Q and R start working together. P leaves the job 12 days before completion and Q leaves the job 8 days before completion. R works from the beginning till the end of the job. Determine the total number of days taken to complete the job.<br><br>(a) 24<br>(b) 25<br>(c) 27<br>(d) 30	27	P=36, Q=48, R=144. LCM=144. Eff P=4, Q=3, R=1. Total days = x. 4(x-12) + 3(x-8) + 1x = 144 -> 8x - 72 = 144 -> 8x = 216 -> x=27 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Arun and Barun can do a piece of work in 72 days. Barun and Gitu can do it in 120 days. Arun and Gitu can do it in 90 days. In what time can Arun alone do it?<br><br>(a) 100<br>(b)120<br>(c) 130<br>(d) 125	120	A+B=72, B+G=120, A+G=90. LCM=360. Eff A+B=5, B+G=3, A+G=4. 2(A+B+G)=12 -> A+B+G=6. A = 6 - 3 = 3. A takes 360/3 = 120 days.		40	Source::AbhasSaini 5. Mathematics::Time and Work
The wages of three labourers A, B and C are in the ratio 10:12:15. A's wage is increased in the ratio 5:6. B's wage is increased in the ratio 3:4 and C's wage is increased in the ratio 3:5. The new ratio of the wages of A:B:C is?<br><br>(a) 15:18:20<br>(b) 12:16:25<br>(c) 6:7:9<br>(d) 8:6:5	12:16:25	Old = 10:12:15. New A = 10 * 6/5 = 12. New B = 12 * 4/3 = 16. New C = 15 * 5/3 = 25. New ratio = 12:16:25.		40	Source::AbhasSaini 5. Mathematics::Time and Work
4 women and 7 men earn a total of ₹11,480 in 7 days. While 10 women and 17 men earn a total of ₹36360 in 9 days. How much (in ₹) will 11 women and 9 men together earn in 13 days?<br><br>(a) 42900<br>(b) 42640<br>(c) 42510<br>(d) 42770	42640	4W+7M = 1640. 10W+17M = 4040. Solving gives M=120, W=200. 11W+9M = 11(200) + 9(120) = 3280 per day. In 13 days = 3280 * 13 = 42640.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A can complete a task in 12 days and B can complete the same task in 18 days. They start working together but A works for only 2 days. The remaining work is completed by B. If the total wage is ₹2,400, then what is B's share (in ₹)?<br><br>(a) 1600<br>(b) 1800<br>(c) 1200<br>(d) 2000	2000	A=12, B=18. LCM=36. Eff A=3, B=2. A worked 2 days -> 6 units. B did remaining 30 units. B's share = (30/36) * 2400 = 2000.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Working alone A can do the task in 27 hours and B can do it in 54 hours. Find C's share (in Rs.) if A, B and C get paid ₹4,320 for completing a task in 12 hours on which they worked together.<br><br>(a) 1440<br>(b) 960<br>(c) 1920<br>(d) 1280	1440	A=27, B=54. Work in 12 hours: A does 12/27 = 4/9, B does 12/54 = 2/9. C does 1 - 6/9 = 3/9 = 1/3. C's share = 1/3 * 4320 = 1440.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A and B can do a piece of work in 6 days and 8 days, respectively. With the help of C, they completed the work in 3 days and earned ₹1,848. What was the share of C?<br><br>(a) 462<br>(b) 231<br>(c) 924<br>(d) 693	231	A=6, B=8. A+B+C=3. LCM=24. Eff A=4, B=3, A+B+C=8. C's eff = 1. Share of C = 1/8 * 1848 = 231.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A and B together complete 13/15 part of the work and B and C together complete 11/20 Part of the work. If the difference in wages of A and C is ₹7600 then total wage is:<br><br>(a) 24000<br>(b) 18000<br>(c) 36000<br>(d) 56000	24000	A+B = 13/15, B+C = 11/20. LCM of 15, 20 = 60 units. A+B=52, B+C=33. (A+B)+(B+C)=85. B=85-60=25. A=27, C=8. Diff A-C = 19 units = 7600 -> 1 unit=400. Total = 60*400 = 24000.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A, B and C alone complete a piece of work respectively in 40, 50 and 60 days. they together start the work after 5 days A left the work. B left 3 days before completion of the work. they get Rs.48000 for whole work, find share of C?<br><br>(a) Rs.21000<br>(b)Rs.20000<br>(c)Rs.18000<br>(d)Rs.20400	Rs.20400	A=40, B=50, C=60. LCM=600. Eff A=15, B=12, C=10. Total days=x. 5*15 + 12(x-3) + 10x = 600 -> 22x=561 -> x=25.5. C worked 25.5 days -> 255 units. C's share = (255/600)*48000 = 20400.		40	Source::AbhasSaini 5. Mathematics::Time and Work
S,T and U can complete a work in 40,48 and 60 days respectively. They received Rs.10800 to complete the work. They begin the work together but T left 2 days before the work and u left 5 days before the completion of work. S has completed the remaining work alone. What is the share of S from total money?<br><br>(a) 4000<br>(b) 4400<br>(c) 4600<br>(d) 4860	4860	S=40, T=48, U=60. LCM=240. Eff S=6, T=5, U=4. Total days=x. 6x + 5(x-2) + 4(x-5) = 240 -> 15x=270 -> x=18. S worked 18 days -> 108 units. Share = (108/240)*10800 = 4860.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Two pipes, D and E, can fill a cistern in 26 and 78 hours, respectively, while working alone. If the two pipes are opened together, the time taken to fill the cistern is:<br><br>(a) 19 1/4hours<br>(b) 18 1/3 hours<br>(c) 19 1/2 hours<br>(d) 18 1/4 hours	19 1/2 hours	D=26, E=78. LCM=78. Eff D=3, E=1. Total eff=4. Time = 78/4 = 19.5 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipe A can fill 50% of the tank in 6 hours and pipe B can completely fill the same tank in 18 hours. If both the pipes are opened at the same time, then in how much time (in minutes) will the empty tank be completely filled?<br><br>(a) 435<br>(b) 432<br>(c) 425<br>(d) 420	432	A=12, B=18. LCM=36. Eff A=3, B=2. Time = 36/5 = 7.2 hours. In minutes = 7.2 * 60 = 432 mins.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipe A and pipe B running together can fill a cistern in 6 minutes. If B takes 5 minutes more than A to fill the cistern, then, what will be the time in which A and B will fill that cistern separately?<br><br>(a) 15 minutes and 20 minutes<br>(b) 10 minutes and 15 minutes<br>(c) 15 minutes and 10 minutes<br>(d) 25 minutes and 20 minutes	10 minutes and 15 minutes	A+B=6. 1/A + 1/(A+5) = 1/6. Solving gives A=10, B=15.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A and B together can fill an empty tank in 6⅔ minutes. If A takes 3 minutes more than B to fill the tank, then the time (in minutes) in which A alone would fill one-third part of the tank is?<br><br>(a) 6 minutes<br>(b) 4.5 minutes<br>(c) 5.5 minutes<br>(d) 5 minutes	5 minutes	A+B=20/3. 1/B + 1/(B+3) = 3/20. Solving gives B=12, A=15. A fills 1/3 in 15/3 = 5 mins.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A, B and C can fill a tank in 30h, 40h and 60h respectively. Pipes A, B and C are opened at 7 a.m., 8 a.m. and 10 a.m., respectively on the same day. When will the tank be full?<br><br>(a) 10:00 PM<br>(b) 9:20 PM<br>(c) 10: 20 PM<br>(d) 9:40 PM	9:20 PM	A=30, B=40, C=60. LCM=120. Eff A=4, B=3, C=2. By 10 AM, A does 12, B does 6 -> 18 units done. Rem 102 units. All 3 do 9 units/hr. 102/9 = 11h 20m. 10 AM + 11h 20m = 9:20 PM.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A, B and C can fill a tank in 15, 30 and 40 hours, respectively. Pipes A, B and C are opened at 6 a.m., 8 a.m. and 10 a.m., respectively, on the same day. When will the tank be full?<br><br>(a) 7:20 p.m.<br>(b) 3:20 p.m.<br>(c) 5:20 p.m.<br>(d) 11:20 p.m.	3:20 p.m.	A=15, B=30, C=40. LCM=120. Eff A=8, B=4, C=3. By 10 AM, A does 32, B does 8 -> 40 units done. Rem 80. All 3 do 15 units/hr. 80/15 = 5h 20m. 10 AM + 5h 20m = 3:20 PM.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Two pipes A and B can fill a tank in 18 minutes and 24 minutes respectively. If both the pipes are opened simultaneously, then after how much time should pipe B be closed so that the tank is full in 12 minutes?<br><br>(a) 6 min<br>(b) 9 min<br>(c) 5 min<br>(d) 8 min	8 min	A=18, B=24. LCM=72. Eff A=4, B=3. A works 12 mins -> 48 units. Rem 24 filled by B. B takes 24/3 = 8 mins.		40	Source::AbhasSaini 5. Mathematics::Time and Work
There are 3 taps A, B and C in a tank. These can fill the tank in 10 hours, 20 hours and 25 hours, respectively. At first all three taps are opened simultaneously. After 2 hours, tap C is closed and A and B keep running. After 4 hours from the beginning, tap B is also closed. The remaining tanks is filled by tap A alone. Find the percentage of work done by tap A itself.<br><br>(a) 50%<br>(b) 75%<br>(c) 32%<br>(d) 72%	72%	A=10, B=20, C=25. LCM=100. Eff A=10, B=5, C=4. C worked 2h=8. B worked 4h=20. Rem 72 done by A. Percentage = 72%.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A and B together can fill an empty tank in x minutes. A alone takes (8+x) minutes to fill the tank and B alone takes (32+x) minutes to fill the tank. A and B together fill the tank for 10 minutes. C alone fills the remaining part of the tank in 4(1/2) minutes. A, B and C together can fill (7/20)th part of the tank in?<br><br>(a) 2(2/5) minutes<br>(b) 2(4/5) minutes<br>(c) 3(1/2) minutes<br>(d) 3(1/4) minutes	2(2/5) minutes	x = sqrt(8*32) = 16 mins. A+B=16. 10 mins = 5/8 filled. Rem 3/8 by C in 4.5 mins. C=12 mins. A+B+C = 16 and 12 -> LCM 48, eff 7. Time = 48/7 mins. 7/20 part = (48/7)*(7/20) = 2.4 = 2 2/5 mins.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Tap A can fill an empty tank in 8 hours if no other tap is open and tap B can empty the same tank, in 12 hours , when no other tap is open. Find the time taken to fill the same tank, when tank is empty, if both the taps are opened together.<br><br>(a) 36 hours<br>(b) 12 hours<br>(c) 24 hours<br>(d) 16 hours	24 hours	Eff A=1/8, B=-1/12. Net = 1/24. Time = 24 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Tap A can fill a tank in 6 hours, tap B can fill the same tank in 8 hours and tap C can empty the same tank in 4 hours. If all three taps A, B and C are opened together, then how much time (in hours) will be taken to fill the tank?<br><br>(a) 24<br>(b) 20<br>(c) 30<br>(d) 28	24	A=6, B=8, C=-4. LCM=24. Eff A=4, B=3, C=-6. Net = 1. Time = 24 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Two pipes P and Q can fill an empty tank in 20 min and 10 min respectively. R can empty a full tank in 15 minutes. If all three pipes are opened together, how much time (in minutes) will they take to fill the tank?<br><br>(a) 12 minute<br>(b) 18 minute<br>(c) 10 minute<br>(d) 15 minute	12 minute	P=20, Q=10, R=-15. LCM=60. Eff P=3, Q=6, R=-4. Net = 5. Time = 60/5 = 12 mins.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipe A can fill a tank in 10 hours. Pipe B can fill the same tank in 12 hours. Pipe C can empty the full tank in 16 hours. All the pipes are opened at 8:00 AM. and Pipe A and B are closed at 10:00 A.M. After how much time from starting will the tank be empty?<br><br>(a) 5 hours 52 minutes<br>(b) 5 hours 24 minutes<br>(c) 4 hours 30 minutes<br>(d) 4 hours 8 minutes	5 hours 52 minutes	A=10, B=12, C=-16. LCM=240. Eff A=24, B=20, C=-15. First 2 hrs net=29 -> 58 units. C empties 58 in 58/15 = 3h 52m. Total = 2 + 3h 52m = 5h 52m.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A, B and C can fill an empty tank in 30/7 hours, if all the three pipes are opened simultaneously. A and B are filling pipes and C is an emptying pipe. Pipe A can fill the tank in 15 hours and pipe C can empty it in 12 hours. In how long (in hours) can pipe B alone fill the empty tank<br><br>(a) 3 hours<br>(b) 4 hours<br>(c) 5 hours<br>(d) 6 hours	4 hours	A+B+C=30/7, A=15, C=-12. LCM=60. Eff A+B+C=14, A=4, C=-5. B = 14-4+5 = 15. Time for B = 60/15 = 4 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A and B can fill a tank in one hour and two hours respectively while pipe C can empty the filled-up tank in one hour and fifteen minutes. A and C are turned on together at 9 am After 2 hours, only A is closed and B is turned on. When will the tank be emptied?<br><br>(a) 10:30 am<br>(b) 12:20 pm<br>(c) 11:30 am<br>(d) 12:10 pm	12:20 pm	A=60m, B=120m, C=-75m. LCM=600. Eff A=10, B=5, C=-8. 2 hrs A+C(2) -> 240 units. Then B+C(-3) -> takes 80 mins. 11 AM + 80m = 12:20 PM.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A and B can fill a tank in 10 hours and 40 hours, respectively. C is an outlet pipe attached to the tank. If all the three pipes are opened simultaneously, it takes 80 minutes more time than A and B together take to fill the tank. A and B are kept opened for 7 hours and then closed and C was opened. C will now empty the tank in:<br><br>(a) 42 hours<br>(b) 49 hours<br>(c) 45.5 hours<br>(d) 38.5 hours	49 hours	A=10, B=40. A+B=8h. A+B+C=8h 80m = 28/3h. 1/C = 3/28 - 1/8 = -1/56. C=-56. A+B for 7h = 7/8 filled. C empties in 56*(7/8) = 49 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A and B are filling pipes while pipe C is an emptying pipe. A and B can fill a tank in 72 and 90 minutes respectively. When all the three pipes are opened together, the tank gets filled in 2 hours. A and B are opened together for 12 minutes, then closed and C is opened. The tank will be empty after:<br><br>(a) 12 minutes<br>(b) 15 minutes<br>(c) 18 minutes<br>(d) 16 minutes	18 minutes	A=72, B=90, A+B+C=120. LCM=360. Eff A=5, B=4, A+B+C=3 -> C=-6. 12 mins A+B = 108. C empties in 108/6 = 18 mins.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipes A and B can fill a tank in 16 hours and 24 hours, respectively, and pipe C alone can empty the full tank in x hours. All the pipes were opened together at 10:30 a.m., but C was closed at 2:30 p.m. If the tank was full at 8:30 pm. on the same day, then what is the value of x?<br><br>(a) 48 hours<br>(b) 96 hours<br>(c) 45 hours<br>(d) 64 hours	96 hours	A=16, B=24. LCM=48. Eff A=3, B=2. 10 hours A+B = 50 units. Tank is 48. C emptied 2 units in 4 hours -> C=-0.5. x = 48/0.5 = 96.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Two pipes A and B can fill a tank in 12 minutes and 24 minutes, respectively, while a third pipe C can empty the full tank in 32 minutes. All the three pipes are opened simultaneously. However, pipe C is closed 2 minutes before the tank is filled. In how much time (in minutes) will the tank be full?<br><br>(a) 9<br>(b) 10<br>(c) 12<br>(d) 8	10	A=12, B=24, C=-32. LCM=96. Eff A=8, B=4, C=-3. 12T - 3(T-2) = 96 -> 9T = 90 -> T = 10 mins.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Two pipes X and Y can fill an empty tank in 16 and 24 hours respectively. Ravi opens these two pipes simultaneously. After 8/3 hours, he comes back and sees that there was a leak in the tank. He stops the leakage and thus tank took 48/5 hours to be filled completely after closing the leak. In what time leakage will empty the filled tank?<br><br>(a) 9.6<br>(b) 9.8<br>(c) 9.4<br>(d) 10	9.6	X=16, Y=24. LCM=48. Eff X+Y=5. Total time = 8/3 + 48/5 = 184/15 hrs. X+Y fills 5 * 184/15 = 184/3. Leaked = 184/3 - 48 = 40/3. L rate = (40/3)/(8/3) = 5. Time = 48/5 = 9.6 hrs.		40	Source::AbhasSaini 5. Mathematics::Time and Work
In a tank four taps of equal efficiency are fitted on equal height interval. The 1st pipe is at the base of the tank and the 4th pipe is at 3/4th of height of the tank. Then calculate in how much time the whole tank will empty if the first pope can empty the tank in 12 hours?<br><br>(a) 6:15<br>(b) 6:25<br>(c) 6:30<br>(d) 6:35	6:15	Volume V in 4 segments. 1 pipe takes 3h per segment. Top seg: 4 pipes = 3/4h. 3rd seg: 3 pipes = 1h. 2nd seg: 2 pipes = 1.5h. Bot seg: 1 pipe = 3h. Total = 6.25h = 6h 15m.		40	Source::AbhasSaini 5. Mathematics::Time and Work
An emptying tap which can completely empty a cylindrical tank in 27 hours is fitted at 5/9th height from bottom. A filling tap which can fill the tank in 18hours is fitted at the top. If both the taps are opened together, in how many hours the tank will get filled?<br><br>(a) 32<br>(b) 33<br>(c) 34<br>(d) 35	34	Fill=18h, Empty=27h. LCM=54. Eff F=3, E=-2. First 5/9 (30 units) filled by F -> 10h. Rem 4/9 (24 units) by F+E(1) -> 24h. Total = 34 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Two inlet taps, in which one tap's capacity is 4.5 times more than the other, an outlet tap which can empty a tank in 9 hours, working together can fill an empty tank in 7.5 hours. How many hours will be taken by the less efficient pipe to fill the tank?<br><br>(a) 18<br>(b) 27<br>(c) 22.5<br>(d) 13.5	22.5	Ratio 1:4.5 -> 5.5x. 5.5x - 1/9 = 1/7.5 = 2/15 -> 5.5x = 11/45 -> x = 2/45. Less efficient takes 45/2 = 22.5 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Tap A can fill an empty tank alone in 6 hours. Tap B alone can empty the same tank, when filled in 8 hour . If they are opened in alternate hours starting with A, then in how much time will the tank be full for the first time?<br><br>(a) 48 hours<br>(b) 27 hours<br>(c) 44 hours<br>(d) 41 hours	41 hours	A=6, B=-8. LCM=24. Eff A=4, B=-3. 2h cycle = +1 unit. Check to 20 units -> 40 hours. 41st hour A fills 4 -> 24 units. Total 41 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Two inlets A and B are connected to a tank A and B can fill the tank in 32 hours and 28 hours respectively. If both the pipes starting from A are opened one by one for 1 hour then in what time will the tank be filled (in hours, rounded to the nearest integer)?<br><br>(a) 36<br>(b) 22<br>(c) 24<br>(d) 30	30	A=32, B=28. LCM=224. Eff A=7, B=8. 2h cycle = 15. 14 cycles (28h) = 210. 29th hr A(7) -> 217. 30th hr B(7) -> takes 7/8h. Total 29.875 ~ 30 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
A tank when full can be emptied by an outlet pipe A in 5.6 hours, while an inlet pipe B can fill the same empty tank in 7 hours. If pipes A and B are turned on alternatively for 1 hour each starting with pipe A when the tank is full, how long will it take to empty the tank?<br><br>(a) 55 hours<br>(b) 48 hours<br>(c) 47 hours<br>(d) 56 hours	47 hours	A=-5.6, B=7. LCM=28. Eff A=-5, B=4. 2h cycle = -1. Tank=28. Check to 23 units -> 46 hours. 47th hour A empties 5 -> empty. Total 47 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
There are two water taps in a tank which can fill the empty tank in 12 hours and 18 hours respectively. It is seen that there is a leakage point at the bottom of the tank which can empty the completely filled tank in 36 hours. If both the water taps are opened at the same time to fill the empty tank and the leakage point was repaired after 1 hour, then in how much time the empty tank will be completely filled?<br><br>(a) 7 hours<br>(b) 8 hours 24 minutes<br>(c) 7 hours 24 minutes<br>(d) 7 hours 12 minutes	7 hours 24 minutes	A=12, B=18, L=-36. LCM=36. Eff A=3, B=2, L=-1. First 1 hr A+B+L = 4. Rem 32 units by A+B(5) in 32/5 = 6.4h = 6h 24m. Total = 7h 24m.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipe A can fill an empty tank in 30 hours and pipe B can fill it in 10 hours. Due to a leakage in the tank, it takes 1.5 hours more than the time taken by pipes A and B together to fill the tank completely. If the tank is completely filled, how much time will it take to empty the tank completely by leakage alone?<br><br>(a) 45 hours<br>(b) 40 hours<br>(c) 42 hours<br>(d) 36 hours	45 hours	A=30, B=10. LCM=30. Eff A=1, B=3 -> A+B=4. Time=7.5h. With leak=9h. Eff A+B+L = 30/9 = 10/3. L = 10/3 - 4 = -2/3. Time = 30/(2/3) = 45 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Two pipes A and B can fill a cistern in 12½ hours and 25 hours, respectively. The pipes are opened simultaneously and it is found that due to a leakage in the bottom, it took 1 hour 40 minutes more to fill the cistern. When the cistern is full, in how much time will the leak empty the cistern?<br><br>(a) 42 hours<br>(b) 48 hours<br>(c) 50 hours<br>(d) 45 hours	50 hours	A=12.5, B=25. LCM=25. Eff A=2, B=1 -> A+B=3. Time=25/3=8h 20m. With leak=10h. Eff A+B+L=2.5. L=-0.5. Time = 25/0.5 = 50 hours.		40	Source::AbhasSaini 5. Mathematics::Time and Work
Pipe A can fill a tank of capacity 350 litres in 3½ minutes, pipe B can fill a tank of capacity 780 liters in 8⅔ minutes. How long (in min) will it take to fill a tank of capacity 1615 liters, if both pipes are opened together?<br><br>(a) 8<br>(b) 8½<br>(c) 9<br>(d) 7½	8½	Rate A = 350/3.5 = 100 L/min. Rate B = 780/(26/3) = 90 L/min. Total rate = 190 L/min. Time = 1615/190 = 8.5 = 8.5 minutes.		40	Source::AbhasSaini 5. Mathematics::Time and Work
There are 3 pipes A, B and C. A can fill a bucket in 8 minutes. C can fill 18/5 buckets in 18 minutes and B can fill 3/20 buckets in a minute. These pipes are opened in a tank alternatively, 1 min each starting from A, then C, then B. If the tank is filled after 2 hours, then find the volume of the tank if the capacity of bucket is 5 litres.<br><br>(a) 90L<br>(b) 95L<br>(c) 100L<br>(d) 85L	95L	A=1/8, C=1/5, B=3/20. 3m cycle = 1/8+1/5+3/20 = 19/40 buckets. 2 hrs (120m) = 40 cycles. Total buckets = 19. Volume = 19 * 5L = 95L.		40	Source::AbhasSaini 5. Mathematics::Time and Work
