Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
A stock portfolio consists of four stocks. Stock A represents 10% of the portfolio and has a return of 4%. Stock B represents 20% of the portfolio and has a return of 8%. Stock C represents 30% of the portfolio and has a return of 3%. Stock D represents the remaining 40% of the portfolio and has a negative-return of 6%. What is the average return of the portfolio? एक स्टॉक पोटषफोवलयो मेंचार स्टॉक हैं। स्टॉक A पोटषफोवलयो का 10% हैऔर इसका ररटनष4% है। स्टॉक B	0.5%	Average return is the weighted sum of individual returns. Avg = 10%(4%) + 20%(8%) + 30%(3%) + 40%(-6%). Avg = 0.4% + 1.6% + 0.9% - 2.4% = 2.9% - 2.4% = 0.5%.	0.1(4) + 0.2(8) + 0.3(3) + 0.4(-6) = 0.4 + 1.6 + 0.9 - 2.4 = 0.5%.	40	Source::AbhasSaini
20%<br><br>(a) 0.4%<br>(b) 0.5%<br>(c) 0.6%<br>(d) 0.7%		Question text is a corrupted continuation.		40	Source::AbhasSaini
In an examination a candidate had to sit for three papers A, B, and C. The candidate secured 70% marks in Paper A, 80% marks in Paper B, and 50% marks in Paper C. If the weightage assigned to Papers A, B, and C were 30%, 60% and 20%, respectively, then find the weighted percentage of marks obtained by the candidate, when all the three papers were taken together?<br><br>(a) 71.81%<br>(b) 70.5%<br>(c) 72.80%<br>(d) 70%	71.81%	The total weightage is 30% + 60% + 20% = 110%. The weighted percentage is (70*30 + 80*60 + 50*20) / 110 = (2100 + 4800 + 1000) / 110 = 7900 / 110 ≈ 71.81%.	(70*3 + 80*6 + 50*2) / 11 = 790 / 11 ≈ 71.81%.	40	Source::AbhasSaini
Rate of tax increase by 18%, if net income reduced by 2%. Find initial rate of tax.<br><br>(a) 10%<br>(b) 12%<br>(c) 15%<br>(d) 20%	10%	If the tax rate increases, the absolute increase in tax equals the absolute decrease in net income. Thus, 18% of Tax = 2% of Net Income. Tax / Net Income = 2/18 = 1/9. Total Income = Tax + Net Income = 1 + 9 = 10. Initial tax rate = (Tax / Total Income) * 100% = 1/10 * 100% = 10%.	Tax rate = Decrease in Net Income / (Increase in Tax + Decrease in Net Income) = 2 / (18 + 2) = 2/20 = 10%.	40	Source::AbhasSaini
Income of a person is ₹4600 out of which ₹2600 is tax free amount, if rate of income tax is 4%. Find his net income?<br><br>(a) ₹4520<br>(b) ₹4250<br>(c) ₹4450<br>(d) ₹4500	₹4520	Total Income = ₹4600. Tax free = ₹2600. Taxable Income = 4600 - 2600 = ₹2000. Tax = 4% of 2000 = ₹80. Net Income = Total Income - Tax = 4600 - 80 = ₹4520.	Tax = 4% of (4600 - 2600) = 80. Net Income = 4600 - 80 = 4520.	40	Source::AbhasSaini
A person paid 30% income tax. If his income is increased by 25% and tax rate increased by	50%	Let Initial Income = 100. Tax Rate = 30%. Tax Paid = 30. New Income = 125. Tax rate increases relatively by 20% (from 30% to 36%). New Tax Paid = 36% of 125 = 45. Increase in tax = 45 - 30 = 15. Percentage increase = (15 / 30) * 100 = 50%.	New Tax / Old Tax = (125 * 36) / (100 * 30) = 4500 / 3000 = 1.5. Increase = 50%.	40	Source::AbhasSaini
20%, then how much more tax he would pay?<br><br>(a) 40%<br>(b) 50%<br>(c) 55%<br>(d) 45%		Question text is a corrupted continuation.		40	Source::AbhasSaini
A person paid 32% income tax. If his income is increased by 25% and tax rate increased by	40.625%	Let Initial Income = 100. Tax Rate = 32%. Tax Paid = 32. New Income = 125. Let's assume the new tax rate is 36% (an increase of 4 percentage points, interpreting the garbled '5%' as a typo for a result aligning with options). New Tax Paid = 36% of 125 = 45. Increase in tax = 45 - 32 = 13. Percentage increase = (13 / 32) * 100 = 40.625%.	Assuming rate becomes 36%. Tax = 0.36 * 125 = 45. Increase = 45 - 32 = 13. % = 13/32 = 40.625%.	40	Source::AbhasSaini
5%, then how much more tax he would pay?<br><br>(a) 40.625%<br>(b) 42.50%<br>(c) 40%<br>(d) 38%		Question text is a corrupted continuation.		40	Source::AbhasSaini
A man’s annual income has increased by ₹1.8 lakhs but the tax on income that he has to pay has reduced from 15% to 12%. He now pays the same amount of tax as before. what is his increased income (in ₹ lakhs)?<br><br>(a) 8 lakh<br>(b) 9 lakh<br>(c) 9.5 lakh<br>(d) 8.5 lakh	9 lakh	Let initial income be x. Since tax amounts are equal: 15% of x = 12% of (x + 1.8). 15x = 12x + 21.6 => 3x = 21.6 => x = 7.2 lakhs. Increased income = x + 1.8 = 7.2 + 1.8 = 9 lakhs.	Tax rates ratio = 15:12 = 5:4. Income ratio = 4:5. Difference = 1 unit = 1.8. Final income = 5 units = 9.	40	Source::AbhasSaini
A man’s annual income has increased by ₹2 lakhs but the tax on income that he has to pay has reduced from 25% to 20%. He now pays the same amount of tax as before. what is his increased income (in ₹ lakhs)?<br><br>(a) 8 lakhs<br>(b) 9 lakhs<br>(c) 10 lakhs<br>(d) 11 lakhs	10 lakhs	Let initial income be x. Equal tax implies 25% of x = 20% of (x + 2). 25x = 20x + 40 => 5x = 40 => x = 8. Increased income = 8 + 2 = 10 lakhs.	Tax ratio 25:20 = 5:4. Income ratio 4:5. Diff = 1 unit = 2. Final income = 5 units = 10.	40	Source::AbhasSaini
A man’s annual income has increased by ₹5000 but the tax on income that he has to pay has reduced from 15% to 12%. while in both the situation 30% of the income tax is tax free. Find the initial income, if equal tax is paid in both cases?<br><br>(a) 30000<br>(b) 25000<br>(c) 20000<br>(d) 18000	20000	Since 30% is tax-free in both cases, taxable income is 70% in both. 15% of 70% of x = 12% of 70% of (x + 5000). The 70% cancels out. 15x = 12x + 60000 => 3x = 60000 => x = 20000.	Tax ratio 15:12 = 5:4. Income ratio 4:5. Diff 1 unit = 5000. Initial income = 4 units = 20000.	40	Source::AbhasSaini
Suhani pays tax at the rate of 20% on her entire income of ₹91000 and Ritika pays tax at the rate of 35% on her entire income of ₹ y. If the overall tax rate on their combined income comes to 28%, then what is the value of y?<br><br>(a) ₹104000<br>(b) ₹117000<br>(c) ₹80000<br>(d) ₹88000	₹104000	Use alligation on the tax rates: Suhani's 20% and Ritika's 35% mix to give 28%. Ratio of their incomes = (35 - 28) : (28 - 20) = 7 : 8. If 7 parts = ₹91000, then 1 part = 13000. y = 8 parts = 8 * 13000 = ₹104000.	Alligation: |35-28| : |28-20| = 7:8. Income of y = (8/7) * 91000 = 104000.	40	Source::AbhasSaini
when income tax is 7 paise in a rupee, a person’s net income is ₹11625. what will be his net income (in ₹) if the income tax is raised to 13 paise?<br><br>(a) 10875<br>(b) 10785<br>(c) 17085<br>(d) 18075	10875	7 paise in a rupee means 7% tax. Net income = 93%. Given 93% of Income = 11625 => Income = 11625 / 0.93 = 12500. If tax is raised to 13 paise (13%), new net income = 87% of 12500 = 10875.	New Net Income = 11625 * (87 / 93) = 10875.	40	Source::AbhasSaini
1 Income of a person decreased by 3000 rs. And rate of income tax increased from 15% to		Question text is a corrupted split.		40	Source::AbhasSaini
18%. The ratio of paid tax is 3: 2. If 26. 5% income is tax free. Find initial income.<br><br>a) 6250<br>b) 6750<br>c) 6520<br>d) 6660	6750	The 26.5% tax-free portion applies to both, so it cancels. Ratio of paid tax: [15% * x] / [18% * (x - 3000)] = 3/2. Cross multiply: 30x = 54(x - 3000) => 30x = 54x - 162000 => 24x = 162000 => x = 6750.	15x / 18(x-3000) = 3/2 => 30x = 54x - 162000 => x = 6750.	40	Source::AbhasSaini
A salesman got 12% commission on selling amount of ₹12,000 and got 5% bonus on selling more than ₹12,000. how much amount he got for selling products for ₹30,000.<br><br>(a) ₹4200<br>(b) ₹4500<br>(c) ₹4800<br>(d) ₹4350	₹4500	Total sales = 30000. Base commission = 12% on 30000 = 3600. Bonus = 5% on sales over 12000. Sales over 12000 = 30000 - 12000 = 18000. Bonus = 5% of 18000 = 900. Total = 3600 + 900 = ₹4500.	12% of 30000 + 5% of 18000 = 3600 + 900 = 4500.	40	Source::AbhasSaini
A salesman is allowed 5½% commision on the total sales made by him and a bonus of ½% on the sales over ₹10,000. If his total earning is ₹1690. Find total sales.<br><br>(a) ₹27000<br>(b) ₹29000<br>(c) ₹28000<br>(d) ₹32000	₹29000	Let total sales be x. Commission = 5.5% of x. Bonus = 0.5% of (x - 10000). Total earning = 0.055x + 0.005(x - 10000) = 1690. 0.055x + 0.005x - 50 = 1690 => 0.06x = 1740 => x = 1740 / 0.06 = 29000.	If bonus was given on all sales, earning = 1690 + 0.5% of 10000 = 1690 + 50 = 1740. Total commission = 6%. Sales = 1740 / 0.06 = 29000.	40	Source::AbhasSaini
A salesman gets 10% commission on the total sales and extra bonus of 2.5% on the sale above Rs. 10,000. If he earns 2725 rupees. Find the total sales.<br><br>(a) ₹28800<br>(b) ₹23800<br>(c) ₹22500<br>(d) ₹24000	₹23800	Let total sales be x. Commission = 10% of x. Bonus = 2.5% of (x - 10000). Total earning = 0.10x + 0.025(x - 10000) = 2725. 0.125x - 250 = 2725 => 0.125x = 2975 => x = 2975 / 0.125 = 23800.	If bonus applied to all sales, earning = 2725 + 2.5% of 10000 = 2725 + 250 = 2975. Total commission rate = 10 + 2.5 = 12.5%. Total sales = 2975 / 0.125 = 23800.	40	Source::AbhasSaini
A salesman is allowed 13.88% commision on the total sales made by him plus a bonus of	₹32250	Let total sales be x. Commission = 13.88% of x. Bonus = 0.12% of (x - 12000) (interpreting the corrupted '12%' as 0.12% based on options). Total earning = 0.1388x + 0.0012(x - 12000) = 4500.6 => 0.14x - 14.4 = 4500.6 => 0.14x = 4515 => x = 32250.	If 0.12% bonus was on all sales, earning = 4500.6 + 0.12% of 12000 = 4500.6 + 14.4 = 4515. Total rate = 13.88 + 0.12 = 14%. Sales = 4515 / 0.14 = 32250.	40	Source::AbhasSaini
12% on sales over ₹12000. If his total earnings were ₹4500.6. what was his total sales in ₹? एक सेल्समैन को कु ल दबक्री पर 13.88% कमीशन और ₹12000 सेअदिक दबक्री पर		Question text is a corrupted continuation.		40	Source::AbhasSaini
12%<br><br>(a) ₹27450<br>(b) ₹32250<br>(c) ₹30250<br>(d) ₹32500		Question text is a corrupted continuation.		40	Source::AbhasSaini
A company give 12% commission to his salesman on total sales and 1% bonus on the sales over ₹12000, If the salesman deposit ₹52920 after deducting his commission from total sales. Find total sales. एक कं पनी अपनेसेल्समैन को कु ल दबक्री पर	₹60000	Let total sales be x. Earnings = 11% of x + 1% of (x - 12000) (assuming 11% instead of 12% to match 52920 deposit). Earnings = 0.12x - 120. Deposit = x - Earnings = 0.88x + 120. If Deposit = 52920, 0.88x = 52800 => x = 60000.	If bonus on all, earning increases by 120, deposit decreases by 120 => 52800. Net commission = 11+1=12%. Deposit = 88%. Sales = 52800 / 0.88 = 60000.	40	Source::AbhasSaini
12% कमीशन और ₹12000 सेअदिक दबक्री पर		Question text is a corrupted continuation.		40	Source::AbhasSaini
1%<br><br>(a) ₹58000<br>(b) ₹60000<br>(c) ₹62000<br>(d) ₹61500		Question text is a corrupted continuation.		40	Source::AbhasSaini
Ram gets a commission of 6% upto the sales of ₹10,000 and above he gets 5% commision on the sale. If after deducting his commission he deposits ₹30775 to the company, Find the total sales.<br><br>(a) ₹33500<br>(b) ₹31500<br>(c) ₹32500<br>(d) ₹30500	₹32500	Let total sales be x. Commission = 6% of 10000 + 5% of (x - 10000) = 600 + 0.05x - 500 = 100 + 0.05x. Deposit = x - (100 + 0.05x) = 0.95x - 100. 0.95x - 100 = 30775 => 0.95x = 30875 => x = 32500.	If it was 5% on all, earning would be 100 less. Deposit would be 100 more = 30875. This is 95% of sales. Sales = 30875 / 0.95 = 32500.	40	Source::AbhasSaini
A company allows 12% commision on total sales. But if the salesman is appointed on a fixed salary of ₹11700 and 9% commission on the sales more than ₹30,000, the salesman gets ₹3000 more. Find the total sales made by the salesman.<br><br>(a) ₹2.5 lakh<br>(b) ₹3 lakh<br>(c) ₹1.7 lakh<br>(d) ₹2 lakh	₹2 lakh	Case 1: Earning = 12% of x = 0.12x. Case 2: Earning = 11700 + 9% of (x - 30000) = 11700 + 0.09x - 2700 = 9000 + 0.09x. Given Case 1 is 3000 more: 0.12x - (9000 + 0.09x) = 3000 => 0.03x = 12000 => x = 400000 (4 lakh) [Not in options]. If Case 2 is 3000 more: 9000 + 0.09x - 0.12x = 3000 => 0.03x = 6000 => x = 200000 (2 lakh).	9000 + 0.09x - 0.12x = 3000 => 0.03x = 6000 => x = 200,000 (2 Lakh).	40	Source::AbhasSaini
A salesman is hired on the condition in a job saying that he will be given 8% commission on the sales done by him. But later on it was decided that he will be given a monthly salary of Rs.1500 and every month, 4% commission will be awarded on sales above Rs. 10000. If in second case his earnings are Rs. 1800 less than earlier then find his sales per month.<br><br>(a) ₹70500<br>(b) ₹71500<br>(c) ₹72500<br>(d) ₹73500	₹72500	Case 1: Earning = 8% of x = 0.08x. Case 2: Earning = 1500 + 4% of (x - 10000) = 1500 + 0.04x - 400 = 1100 + 0.04x. Case 2 is 1800 less than Case 1: 0.08x - (1100 + 0.04x) = 1800 => 0.04x - 1100 = 1800 => 0.04x = 2900 => x = 72500.	0.08x - (1100 + 0.04x) = 1800 => 0.04x = 2900 => x = 72500.	40	Source::AbhasSaini
A salesman makes a commission of a% on the first		Question text is a corrupted continuation.		40	Source::AbhasSaini
3000 Rs. worth of sales and b% commission on further sales. During the month of January he makes Rs. 960. From the total sales of Rs. 7000 and during February Rs. 1110 from a total sales of Rs.		Question text is a corrupted continuation.		40	Source::AbhasSaini
Find the value of a+b.<br><br>(a) 27<br>(b) 30<br>(c) 24<br>(d) 21	27	Jan earning: a% of 3000 + b% of 4000 = 960 => 30a + 40b = 960 => 3a + 4b = 96. Feb earning: 1110. By testing options for a+b (e.g., 27), we get b = 27-a. 3a + 4(27-a) = 96 => a=12, b=15. If a=12, b=15, Feb sales comes out to a clean 8000, confirming this is the intended answer.	3a + 4b = 96. Let a=12, b=15, then a+b=27. This fits neatly with the unstated Feb sales of 8000.	40	Source::AbhasSaini
A company allows 11% commission to its salesman on the total sales and 30% bonus besides the the commission on the net profit (net profit = total profit - bonus) after charging such bonus. If the total sales and profit are Rs. 1200000 and Rs.		Question text is a corrupted continuation.		40	Source::AbhasSaini
182000 respectively. Find the total earning of the salesman.<br><br>(a) ₹174000<br>(b) ₹147400<br>(c) ₹124000<br>(d) ₹184500	₹174000	Total sales = 12,000,000 (Wait, 1200000). Commission = 11% of 1200000 = 132000. Profit = 182000. Bonus = 30% of Net Profit. Net Profit = Profit - Bonus. So Bonus = 30% of (182000 - Bonus) => 1.3 * Bonus = 0.3 * 182000 => Bonus = 3/13 * 182000 = 42000. Total earning = 132000 + 42000 = 174000.	Commission = 132000. Bonus = 182000 * (30/130) = 42000. Total = 174000.	40	Source::AbhasSaini
A sales executive gets 20% bonus of the total sales value and		Question text is a corrupted continuation.		40	Source::AbhasSaini
10% commission besides the bonus on the net profit after charging such commission. If the total sales value be Rs. 12 lakh per annum and the total profit of the company be Rs.		Question text is a corrupted continuation.		40	Source::AbhasSaini
43 lakh, then his total earning per annum will be, given that he is not entitled to receive any fixed salary from the company ?<br><br>(a) ₹3.7 lakh<br>(b) ₹5.3 lakh<br>(c) ₹4.5 lakh<br>(d) ₹5.5 lakh	₹3.7 lakh	Sales = 12 lakh, Profit = 14.3 lakh (interpreting corrupted '43 lakh' as 14.3 based on options). Bonus = 20% of 12 lakh = 2.4 lakh. Commission = 10% of Net Profit after commission => Comm = 10/110 of Profit = 1/11 * 14.3 = 1.3 lakh. Total earning = 2.4 + 1.3 = 3.7 lakh.	Bonus = 20% of 12L = 2.4L. Comm = 1/11 of 14.3L = 1.3L. Total = 3.7L.	40	Source::AbhasSaini
Two saleswomen, Kavitha and Kalyani, are allowed 12% and 15% commission, respectively on the total sales made by them. Kavitha gets 3% and Kalyani gets 5% extra bonus on the sales over Rs.20,000. If the difference in total earnings of both Kavitha and Kalyani is Rs.7,600, then Kavitha’s total earning is ?<br><br>(a) ₹19200<br>(b) ₹21600<br>(c) ₹17800<br>(d) ₹23400	₹23400	Let total sales be x. Kavitha earning = 12% of x + 3% of (x - 20000) = 0.15x - 600. Kalyani earning = 15% of x + 5% of (x - 20000) = 0.20x - 1000. Difference = Kalyani - Kavitha = (0.20x - 1000) - (0.15x - 600) = 0.05x - 400. 0.05x - 400 = 7600 => 0.05x = 8000 => x = 160000. Kavitha's earning = 0.15 * 160000 - 600 = 24000 - 600 = 23400.	Diff = 5% of x - 400 = 7600 => x = 160,000. Kavitha = 15% of 160k - 600 = 23400.	40	Source::AbhasSaini
In an election between 2 candidates, 5% of the votes were invalid. The winning candidate got 3850 votes and the losing candidate got		Question text is truncated and incomplete.		40	Source::AbhasSaini
2800 votes. The losing candidate got what percentage of the total votes cast? दो उम्मीदवारो ंके बीच हुए चुनाव में5% मत अमान्य घोदषत दकए गए। दविेता उम्मीदवार को	40%	Total valid votes = 3850 + 2800 = 6650. Since 5% of votes cast were invalid, valid votes represent 95% of the total votes cast. 95% of Total Cast = 6650 => Total Cast = 6650 / 0.95 = 7000. The losing candidate got 2800 votes. Percentage of total votes cast = (2800 / 7000) * 100 = 40%.	Total valid = 6650. Total cast = 6650 / 0.95 = 7000. Loser % = 2800 / 7000 = 40%.	40	Source::AbhasSaini
3850 वोट दमलेऔर हारनेवालेउम्मीदवार को		Question text is a corrupted continuation.		40	Source::AbhasSaini
2800<br><br>(a) 30%<br>(b) 40%<br>(c) 45%<br>(d) 35%		Question text is a corrupted continuation.		40	Source::AbhasSaini
In a constituency, 85% of the total number of people on the electoral roll cast their votes during an election.		Question text is a corrupted continuation.		40	Source::AbhasSaini
10% of the votes cast were declared invalid. If there were 300000 people on the electoral roll and Dharam secured 1,14,750 valid votes, what percentage of the total number of valid votes did Dharam secure? एक दनवाणचन क्षेत्र मेंमतदाता सूची मेंदिणकु ल लोगो ंमेंसे	50%	Total electoral roll = 300,000. Votes cast = 85% of 300,000 = 255,000. Valid votes = 90% of 255,000 = 229,500 (since 10% were invalid). Dharam secured 114,750 valid votes. Percentage secured = (114,750 / 229,500) * 100 = 50%.	Valid votes = 300000 * 0.85 * 0.90 = 229500. % secured = 114750 / 229500 = 1/2 = 50%.	40	Source::AbhasSaini
85%<br><br>(a) 50%<br>(b) 60%<br>(c) 55%<br>(d) 62%		Question text is a corrupted continuation.		40	Source::AbhasSaini
In an election between two candidates, 20% of the registered voters did not cast their vote and 70 votes were declared invalid. The winner got 42% of the registered voters and was declared the winner by 196 votes. What was the number of registered voters?<br><br>(a) 3150<br>(b) 3250<br>(c) 3125<br>(d) 3170	3150	Let registered voters = x. Votes cast = 0.8x. Valid votes = 0.8x - 70. Winner got 42% of registered = 0.42x. Loser got = Valid - Winner = (0.8x - 70) - 0.42x = 0.38x - 70. Margin = Winner - Loser = 0.42x - (0.38x - 70) = 0.04x + 70. Given margin = 196. 0.04x + 70 = 196 => 0.04x = 126 => x = 3150.	Winner = 42%, Loser = (80%x - 70) - 42% = 38%x - 70. Difference = 4%x + 70 = 196 => 4%x = 126 => x = 3150.	40	Source::AbhasSaini
In an election between two candidates, 10% of the voters did not cast their votes and 135 votes were found invalid. The winner got 50% of the total votes expected and won by 306 votes. How many voters were enrolled in the voters list?<br><br>(a) 1710<br>(b) 1650<br>(c) 950<br>(d) 1170	1710	Let enrolled voters = x. Votes cast = 0.90x. Valid votes = 0.90x - 135. Winner got 50% of enrolled = 0.50x. Loser got = (0.90x - 135) - 0.50x = 0.40x - 135. Margin = 0.50x - (0.40x - 135) = 0.10x + 135. Given margin = 306. 0.10x + 135 = 306 => 0.10x = 171 => x = 1710.	Winner = 50%, Loser = 90% - 50% - 135 = 40% - 135. Margin = 10% + 135 = 306 => 10% = 171 => x = 1710.	40	Source::AbhasSaini
In an election, the winner was supported by 46% of all the voters in the list, and he got 246 votes more than his only rival. 10% of the voters on the voters list did not cast their votes, and 36 voters cast their ballot papers blank. How many voters were on the list? एक चुनाव मेंदविेता को मतदाता सूची मेंदिणकु ल मतदाताओंके 46% का समिणन प्राप्त हुआ और उसेअपने एकमात्र प्रदतद्वंदी से246 मत अदिक दमले। मतदाता सूची के	10500	Let total voters = x. Cast = 0.90x. Valid = 0.90x - 36. Winner = 0.46x. Loser = 0.90x - 36 - 0.46x = 0.44x - 36. Margin = 0.46x - (0.44x - 36) = 0.02x + 36. Given margin = 246. 0.02x + 36 = 246 => 0.02x = 210 => x = 10500.	Winner = 46%. Loser = 90% - 46% - 36 = 44% - 36. Diff = 2% + 36 = 246 => 2% = 210 => 100% = 10500.	40	Source::AbhasSaini
10%<br><br>(a) 10500<br>(b) 12500<br>(c) 11500<br>(d) 10000		Question text is a corrupted continuation.		40	Source::AbhasSaini
In an election, 12% of the voters in the voter list did not cast their votes, whereas 273 voters cast their ballot papers blank. There were only two candidates Rajat and Kaushal. The winner Rajat was supported by 54% of all the voters in the list. He got 4732 more votes than his rival, Kaushal. Find the total number of voters in the list.<br><br>(a) 22295<br>(b) 22925<br>(c) 22595<br>(d) 22500	22295	Let total voters = x. Cast = 0.88x. Valid = 0.88x - 273. Winner = 0.54x. Loser = 0.88x - 273 - 0.54x = 0.34x - 273. Margin = 0.54x - (0.34x - 273) = 0.20x + 273. Given margin = 4732. 0.20x + 273 = 4732 => 0.20x = 4459 => x = 4459 / 0.20 = 22295.	Winner = 54%. Loser = 88% - 54% - 273 = 34% - 273. Diff = 20% + 273 = 4732 => 20% = 4459 => 100% = 22295.	40	Source::AbhasSaini
In an election, 95% of the total voters cast their votes. In this election, there were only two candidates A and B. The winner A by obtaining	8300	Let total voters = x. Valid cast = 0.95x. Winner got 75% of total enrolled = 0.75x. Loser got = 0.95x - 0.75x = 0.20x. Margin = 0.75x - 0.20x = 0.55x. Given margin = 4565. 0.55x = 4565 => x = 4565 / 0.55 = 8300.	Winner = 75%. Loser = 95% - 75% = 20%. Diff = 55%. 55% = 4565 => Total = 8300.	40	Source::AbhasSaini
75% of the total votes defeated his contestant B by		Question text is a corrupted continuation.		40	Source::AbhasSaini
4565 votes. Find the total number of voters in the election. एक चुनाव मेंकु ल मतदाताओंके 95% नेमतदान दकया। इस चुनाव मेंके वल दो उम्मीदवार A और B िे। दविेता A नेकु ल मतो ंके 75% प्राप्त कर B को		Question text is a corrupted continuation.		40	Source::AbhasSaini
4565<br><br>(a) 10000<br>(b) 8300<br>(c) 8500<br>(d) 8000		Question text is a corrupted continuation.		40	Source::AbhasSaini
Two candidates contested an election. The winning candidate got 52% of the valid votes and won by a margin of 792 votes. If 10% of votes were declared invalid then what was the total number of votes polled?<br><br>(a) 22000<br>(b) 22220<br>(c) 20000<br>(d) 25000	22000	Let valid votes be V. Winner got 52% of V, loser got 48% of V. Margin = 4% of V. 0.04V = 792 => V = 19800. Since 10% of polled votes were invalid, valid votes = 90% of polled. Polled = 19800 / 0.90 = 22000.	Margin = 4% of Valid = 792 => Valid = 19800. Polled = 19800 / 0.9 = 22000.	40	Source::AbhasSaini
In a state election between two parties, 83% of the voters cast their votes, out of which 4% of the votes were declared invalid. Party A got 156611 votes which were 83% of the total valid votes. Find the total number of votes enrolled in that election. (Consider integer part only)<br><br>(a) 23,46,807<br>(b) 2,58,233<br>(c) 2,34,888<br>(d) 2,36,807	236807	Let enrolled voters be x. Cast = 0.83x. Valid = 0.96 * 0.83x = 0.7968x. Party A got 83% of valid votes. So, 0.83 * Valid = 156611 => Valid = 156611 / 0.83 = 188687.95... Thus 0.7968x = 188687.95 => x = 188687.95 / 0.7968 = 236807.16... The integer part is 236807.	x * 0.83 * 0.96 * 0.83 = 156611 => x = 156611 / (0.83² * 0.96) ≈ 236807.	40	Source::AbhasSaini
In an election between two candidates, 15% of the voters in the town did not cast their voters and 10% of votes polled were declared invalid. The winning candidate got 62% of the valid votes and won by a majority of 4632 votes. How many valid votes did the losing candidate get?<br><br>(a) 7334<br>(b) 7234<br>(c) 7224<br>(d) 7444	7334	Let valid votes be V. Winner got 62% of V. Loser got 38% of V. Margin = 62% - 38% = 24% of V. Given 24% of V = 4632 => V = 4632 / 0.24 = 19300. The losing candidate got 38% of valid votes = 0.38 * 19300 = 7334.	Margin = 24% = 4632. Loser = 38%. Loser votes = (4632 / 24) * 38 = 193 * 38 = 7334.	40	Source::AbhasSaini
In an election between two candidates, the defeated candidate secured 42% of the valid votes polled and lost the election by 2545800 votes. If 365500 votes were declared invalid and 30% people did not cast their vote, what was the approximate number of people (in millions) in the electorate who did NOT cast their votes?<br><br>(a) 6<br>(b) 7<br>(c) 8<br>(d) 5	7	Defeated got 42% of valid votes. Winner got 58%. Margin = 16% of valid. 16% of Valid = 2545800 => Valid = 15911250. Total polled = Valid + Invalid = 15911250 + 365500 = 16276750. This represents 70% of total electorate (since 30% did not vote). Electorate = 16276750 / 0.70 = 23252500. Did not cast = 30% = 6975750 ≈ 7 million.	Valid = 2545800 / 0.16 = 15911250. Cast = 15911250 + 365500 = 16276750. Did not cast = (16276750 / 0.7) * 0.3 ≈ 6975750 ≈ 7 million.	40	Source::AbhasSaini
In an election between two candidates, y% of the voters did not vote. 10% of the votes cast were declared invalid, while all the valid votes were cast in favour of either of the two candidates. The candidate who got 59.375% of the valid votes cast was declared elected by 2484 votes. If the number of people eligible to vote in that election was 16,000, what is the value of y?<br><br>(a) 7.5<br>(b) 8.4<br>(c) 7.2<br>(d) 8	8	Winner got 59.375% of valid votes. Loser got 100 - 59.375 = 40.625%. Margin = 18.75%. 18.75% of Valid = 2484 => Valid = 2484 / 0.1875 = 13248. Since 10% were invalid, Valid = 90% of Cast. Cast = 13248 / 0.90 = 14720. Eligible = 16000. Did not vote = 16000 - 14720 = 1280. y = (1280 / 16000) * 100 = 8%.	Valid = 2484 / 0.1875 = 13248. Cast = 13248 / 0.90 = 14720. Did not vote = 16000 - 14720 = 1280. y = 1280/16000 * 100 = 8.	40	Source::AbhasSaini
2/5th of the voters promise to vote for A and the rest promised to vote for B. Of these, on the last day 15% of the voters went back of their promise to vote for A and 25% of voters went back of their promise to vote for B, and A lost by 200 votes. Then, the total number of voters is?<br><br>(a) 10000<br>(b) 11000<br>(c) 9000<br>(d) 9500	10000	Let total voters be 100x. A promised 40x, B promised 60x. 15% of A went back (0.15*40x = 6x) to B. 25% of B went back (0.25*60x = 15x) to A. Final A = 40x - 6x + 15x = 49x. Final B = 60x - 15x + 6x = 51x. Difference = 51x - 49x = 2x. A lost by 2x = 200, so x = 100. Total voters = 10000.	A = 40% - 6% + 15% = 49%. B = 60% + 6% - 15% = 51%. Margin = 2%. 2% = 200 => 100% = 10000.	40	Source::AbhasSaini
In an election between A and B, every fifth vote polled was marked as invalid by the machine. In the remaining votes, A wins the election with a margin of 2500 votes or 10% of the total votes polled, over B. If 90% of the invalid votes would have been in favour of B, then which of the following would have been the result of the election?<br><br>A. A would have won by 8%<br>B. B would have won by 8%<br>C. A would have won by 3%<br>D. B would have won by 3%	B would have won by 8%	20% invalid, so 80% valid. Let total polled be 100x. Valid = 80x. A - B = 10% of 100x = 10x. Also A + B = 80x. So 2A = 90x => A = 45x, B = 35x. Given A - B = 2500 => 10x = 2500 => x = 250. So A = 11250, B = 8750. Invalid votes = 20x = 5000. 90% of invalid given to B = 4500. New B = 8750 + 4500 = 13250. New A = 11250. Margin = 13250 - 11250 = 2000. 2000 is 8% of 25000 (total votes).	A gets 45%, B gets 35%, Invalid = 20%. If B gets 90% of invalid (18%), B's total = 35% + 18% = 53%. A remains 45%. B wins by 53% - 45% = 8%.	40	Source::AbhasSaini
