Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
Find the equation of a circle whose diameter has end points (4,3) and (-2,1)?<br><br>(a) x² + y² - 2x + 4y = 5<br>(b) x² + y² - 2x - 4y = 5<br>(c) x² + y² - 2x - 4y = 3<br>(d) x² + y² - 6x + 2y = 3	x² + y² - 2x - 4y = 5	Equation with diameter endpoints (x1,y1) and (x2,y2) is (x-x1)(x-x2) + (y-y1)(y-y2) = 0. (x-4)(x+2) + (y-3)(y-1) = 0 => x² - 2x - 8 + y² - 4y + 3 = 0 => x² + y² - 2x - 4y - 5 = 0.	(x-4)(x+2) + (y-3)(y-1) = 0 => x²+y²-2x-4y = 5.	40	Source::AbhasSaini
Find the equation of the sphere having centre (-1,2,-3) and the radius of 3 units?<br><br>(a) x² + y² + z² - 2x + 4y - 6z + 5 = 0<br>(b) x² + y² + z² + 2x - 4y + 6z + 5 = 0<br>(c) x² + y² + z² - x + 2y - 3z + 5 = 0<br>(d) x² + y² + z² + x - 2y + 3z + 5 = 0	x² + y² + z² + 2x - 4y + 6z + 5 = 0	Equation of sphere is (x-h)² + (y-k)² + (z-l)² = r². (x+1)² + (y-2)² + (z+3)² = 9. Expanding gives x²+2x+1 + y²-4y+4 + z²+6z+9 = 9. Simplifying: x²+y²+z²+2x-4y+6z+5 = 0.	(x+1)² + (y-2)² + (z+3)² = 9 => x²+y²+z²+2x-4y+6z+14 = 9 => +5=0.	40	Source::AbhasSaini
Tell the reflection point of Point (1, 2) over the line x + y = 4?<br><br>(a) (2,3)<br>(b) (2,4)<br>(c) (3,2)<br>(d) (-2,3)	(3,2)	Let image be (h,k). Formula: (h-x1)/a = (k-y1)/b = -2(ax1+by1+c)/(a²+b²). For x+y-4=0 and (1,2): (h-1)/1 = (k-2)/1 = -2(1+2-4)/(1²+1²) = -2(-1)/2 = 1. So h-1=1 => h=2. k-2=1 => k=3. Wait, substituting gives x=2, y=3? Wait, x+y=4. If x=2, y=3. But (1,2) is distance |1+2-4|/sqrt(2) = 1/sqrt(2). Point is (2,3)? Let's re-eval: h-1 = 1 => h=2. k-2 = 1 => k=3. But 2+3=5! Midpoint of (1,2) and (2,3) is (1.5, 2.5) which lies on 1.5+2.5=4. Ah, the image is (2,3). Wait, option (c) is (3,2). Let me re-calculate: (h-1)/1 = (k-2)/1 = -2(1+2-4)/2 = 1. h=2, k=3. Ah, option (a) is (2,3). I will output (2,3).	(h-1)/1 = (k-2)/1 = -2(1+2-4)/2 = 1 => h=2, k=3.	40	Source::AbhasSaini
If the angle between two lines are 45°, slope of one line is ½, Find the slope of another line?	3 or -1/3	Let slope of the other line be m. tan 45° = |(m - 1/2) / (1 + m/2)|. 1 = |(2m - 1) / (2 + m)|. 2m - 1 = 2 + m => m = 3. Or 2m - 1 = -(2 + m) => 3m = -1 => m = -1/3.	|(m - 0.5) / (1 + 0.5m)| = 1 => m=3 or m=-1/3.	40	Source::AbhasSaini
The slope of a line is double of the slope of another line. If tangent of the angle between them is 1/3, find the number of possible Slopes of lines?	4	Let slopes be 2m and m. tan θ = |(2m - m)/(1 + 2m²)| = 1/3. |m / (1 + 2m²)| = 1/3. Case 1: 3m = 1 + 2m² => 2m² - 3m + 1 = 0 => m = 1 or 1/2. Case 2: -3m = 1 + 2m² => 2m² + 3m + 1 = 0 => m = -1 or -1/2. Total 4 values for m.	3m = ±(1 + 2m²) gives 4 distinct real roots for m.	40	Source::AbhasSaini
Equation of median is 2x + 3y + k = 4, A, b, c coordinates of Triangle ABD are (1, 1) (2, 2) (3, 3) then find K?	-6	Assuming the points represent a triangle and the median passes through its centroid. Centroid G = ((1+2+3)/3, (1+2+3)/3) = (2,2). The centroid lies on the median, so 2(2) + 3(2) + k = 4 => 4 + 6 + k = 4 => k = -6.	Centroid (2,2) satisfies median eq. 4 + 6 + k = 4 => k = -6.	40	Source::AbhasSaini
The equation of straight line which passes through the mid point of two points (4, 2) and (6, 4) and the point (-5, -3) is?<br><br>1) 5x – 3y = 15<br>2) 5y – 3x = 30<br>3) 5y – 3x = 10<br>4) 3x – 5y = 0	3x – 5y = 0	Midpoint of (4,2) and (6,4) is ((4+6)/2, (2+4)/2) = (5,3). Equation of line through (5,3) and (-5,-3): slope = (3 - (-3))/(5 - (-5)) = 6/10 = 3/5. y - 3 = 3/5(x - 5) => 5y - 15 = 3x - 15 => 3x - 5y = 0.	Midpoint is (5,3). Line passing through origin (0,0) also passes through (-5,-3). So y = (3/5)x => 3x - 5y = 0.	40	Source::AbhasSaini
If x – 2y + k = 0 is the median of a triangle whose vertices are (–2, 6), (0, 8), (–10, 4), find the value of k.<br><br>1) 12<br>2) 12.5<br>3) 16<br>4) 14	16	Median passes through the centroid. Centroid = ((-2+0-10)/3, (6+8+4)/3) = (-12/3, 18/3) = (-4,6). Substitute (-4,6) in x - 2y + k = 0: -4 - 2(6) + k = 0 => -16 + k = 0 => k = 16.	Centroid = (-4, 6). -4 - 2(6) + k = 0 => k = 16.	40	Source::AbhasSaini
For which value of k, the system of linear equations 2x + 3y = 2k and 5x + ky = -2 has a unique solution?<br><br>1) k≠15/2<br>2) k ≠ 4<br>3) k ≠ 8<br>4) k≠13/2	k ≠ 15/2	For a unique solution, a1/a2 ≠ b1/b2. Here, 2/5 ≠ 3/k. Therefore, 2k ≠ 15 => k ≠ 15/2.	2/5 ≠ 3/k => k ≠ 15/2.	40	Source::AbhasSaini
Find the point on the X-axis which is equidistant from (2, -5) and (-2, 9)<br><br>1) (14, 0)<br>2) (-7, 0)<br>3) (7, 0)<br>4) (-14, 0)	(-7, 0)	Let point be (x,0). (x-2)² + (-5)² = (x - (-2))² + (9)². x² - 4x + 4 + 25 = x² + 4x + 4 + 81. -4x + 29 = 4x + 85 => -8x = 56 => x = -7. The point is (-7,0).	(x-2)²+25 = (x+2)²+81 => -4x+25 = 4x+81 => 8x = -56 => x=-7.	40	Source::AbhasSaini
If two line segments kx + (k + 2)y + 3 = 0 and kx – 2y + 7 = 0 are perpendicular, then what is the value of ‘k’?<br><br>1) 2 + √3<br>2) 1 + √5<br>3) 3 + √5<br>4) 5 + √2	1 + √5	Product of slopes is -1. (-k/(k+2)) * (k/-2) = -1 => k² / 2(k+2) = -1 => k² = -2k - 4. Wait, kx - 2y + 7 = 0 means slope is k/2. kx + (k+2)y + 3 = 0 means slope is -k/(k+2). So (-k/(k+2))*(k/2) = -1 => -k² = -2(k+2) => k² - 2k - 4 = 0. k = (2±√20)/2 = 1±√5.	a1a2 + b1b2 = 0 => k(k) + (k+2)(-2) = 0 => k² - 2k - 4 = 0 => k = 1 ± √5.	40	Source::AbhasSaini
What is the equation of line passing through point (-11, 2) and intersection of lines 2x – 3y – 29 = 0 and x + 4y + 13 = 0?<br><br>1) 7x + 18y + 41 = 0<br>2) 3x + 19y + 41 = 0<br>3) 7x + 8y + 31 = 0<br>4) 17x + 8y + 4 = 0	7x + 18y + 41 = 0	Intersection of 2x-3y=29 and x+4y=-13: x = -4y-13. 2(-4y-13)-3y = 29 => -11y = 55 => y=-5, x=7. Intersection is (7,-5). Line through (-11,2) and (7,-5): slope = (-5-2)/(7 - (-11)) = -7/18. Eq: y-2 = -7/18(x+11) => 18y-36 = -7x-77 => 7x+18y+41=0.	Intersection is (7,-5). Line through (-11,2) and (7,-5) => 7x + 18y + 41 = 0.	40	Source::AbhasSaini
A line passing through the origin perpendicularly cuts the line 2x + 3y = 6 at M? Find the coordinates of M?<br><br>1) 6/11, 9/11<br>2) 6/7, 9/7<br>3) 6/11, -9/11<br>4) None.	None	Line 2x+3y=6 has slope -2/3. Perpendicular line through origin has slope 3/2, equation y = 1.5x. Substituting into first eq: 2x + 3(1.5x) = 6 => 6.5x = 6 => x = 12/13. y = 1.5(12/13) = 18/13. Point is (12/13, 18/13). Options do not match, so None.	Perpendicular line is 3x - 2y = 0. Intersection is (12/13, 18/13). Option 4.	40	Source::AbhasSaini
Given that A(1, 1) and B(2, -3) are two points and D is a point on AB produced such that AD = 3 AB, find the coordinates of D?<br><br>1) 4, 11<br>2) -4, 11<br>3) -4, -11<br>4) 4, -11	4, -11	D is on AB produced such that AD = 3AB. This means D is reached by starting at A and moving 3 times the vector AB. Vector AB = (2-1, -3-1) = (1, -4). D = A + 3*AB = (1,1) + 3(1,-4) = (1+3, 1-12) = (4,-11).	D = A + 3(B-A) = 3B - 2A = (6-2, -9-2) = (4, -11).	40	Source::AbhasSaini
Find the coordinates of the foot of the perpendicular drawn from the point (1, -2) on the line y = 2x + 1?	(-1, -1)	Line is y = 2x + 1 (slope 2). Perpendicular line through (1,-2) has slope -1/2. Eq: y - (-2) = -1/2(x - 1) => x + 2y + 3 = 0. Solve with y = 2x + 1: x + 2(2x+1) + 3 = 0 => 5x = -5 => x = -1. y = 2(-1) + 1 = -1.	y = 2x+1 and x+2y+3=0 => x = -1, y = -1.	40	Source::AbhasSaini
